t,S,I
25.991697934877422,49813,362
25.999124021673854,49812,363
26.00872202462879,49813,362
26.04848184065967,49812,363
26.06274164534729,49811,364
26.065803840692436,49810,365
26.08297203861292,49809,366
26.0839848853966,49808,367
26.09612780477438,49807,368
26.102373876371633,49806,369
26.106473943167686,49805,370
26.132383665138736,49804,371
26.133995248017094,49803,372
26.187049077391286,49802,373
26.193242349100863,49801,374
26.193607942232603,49800,375
26.31424270187914,49799,376
26.319552359486593,49800,375
26.327823514497712,49799,376
26.33126953428556,49800,375
26.337740622067177,49799,376
26.34657800500141,49798,377
26.393331769098587,49797,378
26.405935911480224,49796,379
26.440477496996,49795,380
26.487701121278207,49794,381
26.513982534045688,49793,382
26.537951335506452,49792,383
26.58744897829618,49791,384
26.654541772869315,49790,385
26.708054085158313,49789,386
26.71530076663785,49788,387
26.741243500981085,49787,388
26.779206554933438,49788,387
26.82448760217389,49787,388
26.85045806722547,49786,389
26.8799957450856,49785,390
26.903398115248084,49784,391
26.91729983855106,49783,392
26.958522605679065,49782,393
26.965194129534762,49781,394
26.965672409084224,49780,395
26.98076531830043,49779,396
26.98090965865734,49778,397
26.990386451358663,49777,398
27.044854650843146,49778,397
27.059481456468802,49777,398
27.064292695718056,49778,397
27.07323010173246,49777,398
27.085742613529327,49776,399
27.094035148605016,49775,400
27.1404857340161,49776,399
27.149871418748834,49775,400
27.158352077858343,49774,401
27.194974538320928,49773,402
27.222459049693505,49772,403
27.244152977847644,49771,404
27.250951786224064,49770,405
27.256890685932042,49769,406
27.277947568812113,49768,407
27.284032690338023,49767,408
27.320960355646612,49766,409
27.325802143136645,49765,410
27.358419431168883,49764,411
27.415240618599665,49763,412
27.417709392417244,49762,413
27.420225890017477,49761,414
27.423612945223354,49762,413
27.437459100758375,49761,414
27.46889306585686,49760,415
27.46900772049549,49759,416
27.479299592256215,49758,417
27.48064238484588,49757,418
27.53211140743372,49756,419
27.553283189947408,49755,420
27.555684659711755,49754,421
27.557362625181835,49753,422
27.604142050986155,49752,423
27.623389440473026,49751,424
27.65030584237323,49750,425
27.663811510607097,49749,426
27.66563614552537,49748,427
27.692985800515256,49747,428
27.701281845604942,49746,429
27.710968936794604,49745,430
27.71388072858891,49744,431
27.726125311729298,49743,432
27.74318025926511,49742,433
27.749166784572843,49741,434
27.759435459264623,49740,435
27.76225995497478,49739,436
27.78088633403437,49738,437
27.835091609750243,49739,436
27.849694939168586,49738,437
27.880495562585104,49737,438
27.88165626212454,49736,439
27.88476858421402,49735,440
27.89123578694662,49734,441
27.92037258618528,49733,442
27.92181887759998,49732,443
27.926700006447348,49731,444
27.930788687366057,49730,445
27.954365033612497,49729,446
27.999607707680386,49728,447
28.010135432455904,49727,448
28.010610673957956,49726,449
28.01231279178365,49725,450
28.041588802429555,49724,451
28.0445005267485,49723,452
28.054013415287304,49722,453
28.06927452379619,49721,454
28.079663929383056,49720,455
28.08274997035268,49719,456
28.092717326178935,49718,457
28.11001713586282,49717,458
28.1111016209793,49716,459
28.12450145315209,49715,460
28.13349267865991,49714,461
28.148981237283017,49713,462
28.16704075332716,49712,463
28.190337489074505,49711,464
28.196574416572147,49710,465
28.20810828800537,49709,466
28.272385535667983,49708,467
28.273489354954723,49707,468
28.275901775132926,49706,469
28.284513922558766,49705,470
28.292772095377945,49704,471
28.30319062536131,49703,472
28.320127469043136,49702,473
28.323036665827523,49701,474
28.32387182642336,49700,475
28.32840647109027,49699,476
28.338066041118488,49698,477
28.352590706153105,49699,476
28.354794500586515,49700,475
28.361024064609445,49699,476
28.379613532934062,49698,477
28.40542224267542,49697,478
28.41650486601877,49696,479
28.420143999931305,49695,480
28.426433525640732,49694,481
28.44820490848065,49693,482
28.46118690372168,49692,483
28.469993071752356,49691,484
28.489336913557786,49690,485
28.494345577635624,49691,484
28.5136940269158,49690,485
28.538364603906437,49689,486
28.540448325715516,49688,487
28.573232023246057,49687,488
28.581313863228626,49686,489
28.59849998158394,49685,490
28.613094944959325,49684,491
28.613348318722874,49683,492
28.61421899042985,49682,493
28.627761592997704,49681,494
28.648937787300902,49680,495
28.653863063459447,49679,496
28.659889604805674,49678,497
28.670592108917987,49677,498
28.724265507664697,49676,499
28.730428495976657,49675,500
28.73344944023144,49674,501
28.73554330271699,49673,502
28.748060851196396,49672,503
28.748528277058735,49671,504
28.755733031391543,49670,505
28.767929640639032,49669,506
28.81616148293194,49668,507
28.826080460681496,49667,508
28.864749350206797,49666,509
28.873907876761773,49665,510
28.87836730755317,49664,511
28.88270151214675,49663,512
28.882754149255394,49662,513
28.905010841018314,49661,514
28.917855338423426,49660,515
28.920496081248036,49659,516
28.92540762655189,49658,517
28.954276984137355,49657,518
28.962653471961413,49656,519
28.964341348603845,49655,520
29.00606836183127,49654,521
29.01233866545114,49653,522
29.049531523753032,49652,523
29.04974770578654,49651,524
29.064090948828373,49650,525
29.078379216268402,49649,526
29.081137071939715,49648,527
29.094608898729867,49647,528
29.103207975465622,49646,529
29.11565131955528,49645,530
29.11783696829824,49644,531
29.119462084740118,49643,532
29.124696737487625,49642,533
29.13030813073247,49641,534
29.148990253251803,49640,535
29.152643798871704,49639,536
29.15848379839419,49638,537
29.159913796954218,49639,536
29.161839890233765,49638,537
29.180843641189796,49637,538
29.181283784767142,49636,539
29.18182475806191,49635,540
29.18514608600154,49634,541
29.189837232458196,49633,542
29.19975756548592,49632,543
29.212251460475155,49631,544
29.216087562417215,49630,545
29.218034526613057,49631,544
29.23552860100835,49630,545
29.238365320583547,49631,544
29.249246855976324,49630,545
29.257229429373254,49629,546
29.26925144871747,49628,547
29.271012359154433,49627,548
29.28403705938215,49626,549
29.29391023880117,49625,550
29.325028551324614,49624,551
29.325854712192715,49623,552
29.3288359681285,49622,553
29.34083936635145,49621,554
29.349633599199702,49620,555
29.367124434317123,49619,556
29.3764334487933,49618,557
29.378015757790315,49617,558
29.380455702359853,49616,559
29.383139225767273,49615,560
29.386866985990608,49614,561
29.40184846757214,49613,562
29.40996606161373,49612,563
29.421189844733032,49611,564
29.4227273241876,49612,563
29.424006692995512,49611,564
29.42974910816379,49610,565
29.438438642876434,49609,566
29.44177992789934,49608,567
29.468345390124817,49607,568
29.47654638314775,49606,569
29.47718911548135,49605,570
29.484771815331943,49604,571
29.488342755513013,49603,572
29.505902780755314,49602,573
29.51909941026815,49603,572
29.522765341987956,49602,573
29.52687893722466,49601,574
29.5631896334348,49600,575
29.588630012352173,49601,574
29.593133374407472,49600,575
29.611503411804325,49599,576
29.613694788828514,49598,577
29.629665555959164,49597,578
29.63979589796803,49596,579
29.64064207364347,49595,580
29.655187152888594,49594,581
29.656083825056157,49593,582
29.660545912196966,49592,583
29.678870204533506,49591,584
29.706516977433466,49590,585
29.709965059444865,49589,586
29.711435330584816,49588,587
29.714228754572925,49587,588
29.73605086822655,49586,589
29.74594073339741,49585,590
29.777514943644828,49584,591
29.795823830555236,49583,592
29.797565006559783,49582,593
29.80338715318782,49581,594
29.811249341187192,49580,595
29.859446340664,49579,596
29.87858779760475,49578,597
