t,S,I,R
0.0,55748,1,0
0.3256845192091241,55747,2,0
0.3284373527783222,55746,3,0
0.3519269382091326,55745,4,0
0.3739249587974602,55744,5,0
0.4283527700352232,55743,6,0
0.43395393173020835,55742,7,0
0.4817433107864012,55741,8,0
0.5036693320564527,55740,9,0
0.5387537557494445,55739,10,0
0.5556374240807911,55738,11,0
0.5676395641650133,55737,12,0
0.5786290659832956,55736,13,0
0.5793928614582591,55735,14,0
0.590140478061241,55734,15,0
0.5918487772074961,55733,16,0
0.5943092935948266,55732,17,0
0.5965703672088203,55731,18,0
0.6020609672272916,55730,19,0
0.6035728183270834,55729,20,0
0.6120650391638576,55728,21,0
0.6125434432350881,55727,22,0
0.6224725441521485,55726,23,0
0.6231235238795142,55725,24,0
0.6292379572358746,55724,25,0
0.6297750479155526,55723,26,0
0.6345474598923364,55722,27,0
0.6357621877702445,55721,28,0
0.6363955201750986,55720,29,0
0.6385033110392085,55719,30,0
0.6428973623040525,55718,31,0
0.6452113050750735,55717,32,0
0.6500135998145078,55716,33,0
0.650233258699375,55715,34,0
0.6511887894287102,55714,35,0
0.6522378691875113,55713,36,0
0.658059712907337,55712,37,0
0.6601658931912774,55711,38,0
0.6604596606040379,55710,39,0
0.6627278047090107,55709,40,0
0.6631814301161617,55708,41,0
0.6634502238675718,55707,42,0
0.6674555876351825,55706,43,0
0.66953649628165,55705,44,0
0.6702660727985317,55704,45,0
0.6703534917251358,55703,46,0
0.6712918903356215,55702,47,0
0.6716988413680235,55701,48,0
0.672218779755737,55700,49,0
0.6726282361713934,55699,50,0
0.6740985909829111,55698,51,0
0.6756000340873818,55697,52,0
0.6758378929150659,55696,53,0
0.6788864331213222,55695,54,0
0.6793010825387814,55694,55,0
0.6823218019287329,55693,56,0
0.6826758626797618,55692,57,0
0.68290756412016,55691,58,0
0.6830766351301056,55690,59,0
0.6864893378332917,55689,60,0
0.686937299339698,55688,61,0
0.687282970592951,55687,62,0
0.6877178531092147,55686,63,0
0.6879740426125311,55685,64,0
0.6906179832504834,55684,65,0
0.6908544661128805,55683,66,0
0.693780957892975,55682,67,0
0.6959874565640596,55681,68,0
0.6970674507004662,55680,69,0
0.6977478908014759,55679,70,0
0.6997197323389689,55678,71,0
0.7002256721622716,55677,72,0
0.7026934340499046,55676,73,0
0.7028201580097488,55675,74,0
0.7038692741064563,55674,75,0
0.7039891525620116,55673,76,0
0.7042859616952305,55672,77,0
