t,S,I,R
0.0,55748,1,0
3.277930871469165,55747,2,0
3.8246038743875173,55746,3,0
4.080483468412446,55745,4,0
4.083979502037904,55744,5,0
4.092870397118143,55743,6,0
4.093229014655518,55742,7,0
4.113623862639264,55741,8,0
4.115971458341862,55740,9,0
4.125294667692337,55739,10,0
4.160945097242493,55738,11,0
4.177430014447294,55737,12,0
4.186106020008321,55736,13,0
4.190661434130323,55735,14,0
4.191224159761167,55734,15,0
4.198445609327971,55733,16,0
4.200015952274214,55732,17,0
4.213363502807564,55732,16,1
4.2175560791814934,55731,17,1
4.240164867158661,55730,18,1
4.240200501245421,55729,19,1
4.244076066597082,55728,20,1
4.2473285757152714,55727,21,1
4.249329446096176,55726,22,1
4.253673948077698,55725,23,1
4.25721384583639,55724,24,1
4.264944643791728,55723,25,1
4.269154078033429,55722,26,1
4.274363730304583,55721,27,1
4.276294579867365,55720,28,1
4.278441229310121,55719,29,1
4.278525154924648,55718,30,1
4.279946269097771,55717,31,1
4.280386409110643,55716,32,1
4.2810501967847765,55715,33,1
4.285103848077291,55714,34,1
4.293784455589612,55713,35,1
4.300905932209971,55712,36,1
4.316608825396022,55711,37,1
4.316666294476398,55710,38,1
4.321879720984482,55709,39,1
4.321953392134323,55708,40,1
4.324231701943709,55707,41,1
4.327176044791649,55706,42,1
4.331727932802006,55705,43,1
4.33349532147725,55704,44,1
4.339641871450665,55703,45,1
4.34153046276735,55702,46,1
4.3468358970740475,55701,47,1
4.347286200806846,55700,48,1
4.350083079152863,55699,49,1
4.351978183279068,55698,50,1
4.352384280476622,55697,51,1
4.352712955161505,55696,52,1
4.356902832993824,55695,53,1
4.356985702229048,55694,54,1
4.359080947862818,55693,55,1
4.359856478714975,55692,56,1
4.360490155463398,55691,57,1
4.361628089140606,55690,58,1
4.3649058451376614,55689,59,1
4.365060374887801,55688,60,1
4.36586401393837,55687,61,1
4.370419553338922,55686,62,1
4.370969072396436,55685,63,1
4.373911839605567,55684,64,1
4.376113814061517,55683,65,1
4.377446221381647,55682,66,1
4.378424925211223,55681,67,1
4.3814660269083205,55680,68,1
4.381940276163553,55679,69,1
4.383744673302889,55678,70,1
4.384272470243078,55677,71,1
4.384422593888547,55676,72,1
4.385141121986082,55675,73,1
4.386040760184657,55674,74,1
4.386581785102,55673,75,1
4.387369934382431,55672,76,1
4.388066887537778,55671,77,1
4.39106792344056,55670,78,1
4.398113025054681,55669,79,1
4.399708850145278,55668,80,1
4.399732346764908,55667,81,1
4.400778764053769,55666,82,1
4.4022688649216715,55665,83,1
4.403177782133584,55664,84,1
4.406992201239692,55663,85,1
4.407114372552061,55662,86,1
4.409001553983365,55661,87,1
4.4094151904521155,55660,88,1
4.4112136646890105,55659,89,1
4.41288779393418,55658,90,1
4.412993843806472,55657,91,1
4.414529548307559,55656,92,1
4.4158365598652205,55655,93,1
4.416566252379459,55654,94,1
4.416768827305867,55653,95,1
4.419955199518615,55652,96,1
4.420008138817533,55651,97,1
4.421299096411087,55650,98,1
4.421449911723385,55649,99,1
4.424859313201492,55648,100,1
4.4253288049845745,55647,101,1
4.4258651107117295,55646,102,1
4.426160877494918,55645,103,1
4.426553386570056,55644,104,1
4.427642002578797,55643,105,1
4.428352950264107,55642,106,1
4.429460142262241,55641,107,1
4.429953805919649,55640,108,1
4.430950240643985,55639,109,1
4.431237201138947,55638,110,1
4.432174558428832,55637,111,1
4.434095052686341,55636,112,1
4.4343587202253465,55635,113,1
4.435111603471926,55634,114,1
4.435491783305397,55633,115,1
4.4355422416342165,55632,116,1
4.435692321612529,55631,117,1
4.435767180288156,55630,118,1
4.4358657410354985,55629,119,1
4.436278682334051,55628,120,1
4.436721475094699,55627,121,1
4.436840415965766,55626,122,1
4.437125859416538,55625,123,1
4.437310952678542,55624,124,1
4.43782446432218,55623,125,1
4.437966533087822,55622,126,1
4.438115421394083,55621,127,1
4.438186653914383,55620,128,1
4.438550941550642,55619,129,1
4.438677130287823,55618,130,1
4.439066474273726,55617,131,1
4.439092065179179,55616,132,1
4.439112445756199,55615,133,1
4.439299479433524,55614,134,1
4.439327552773139,55613,135,1
4.439619689518392,55612,136,1
4.439640763637042,55611,137,1
4.4397090222685325,55610,138,1
4.439730080976379,55609,139,1
4.439749468767719,55608,140,1
4.439755324214151,55607,141,1
4.439894303274625,55606,142,1
4.439950198930154,55605,143,1
4.439955405095733,55604,144,1
4.440045358108612,55603,145,1
4.440658605861287,55602,146,1
4.441113588251855,55601,147,1
4.441169421548519,55600,148,1
4.441270427649724,55599,149,1
4.441710023597358,55598,150,1
4.441804429387108,55597,151,1
4.44190143127555,55596,152,1
4.441912152888917,55595,153,1
4.44199047186729,55594,154,1
4.442094281713613,55593,155,1
4.442135811582707,55592,156,1
4.442337414272197,55591,157,1
4.442423692103979,55590,158,1
4.442528745001814,55589,159,1
4.442569391729843,55588,160,1
4.44260230381246,55587,161,1
4.442858942299604,55586,162,1
4.443154676890643,55585,163,1
4.443366721730255,55584,164,1
4.443394521094548,55583,165,1
4.443416861960917,55582,166,1
4.443544123940534,55581,167,1
4.443564031890022,55580,168,1
4.443852887472656,55579,169,1
4.443864490352473,55578,170,1
4.443869267469144,55577,171,1
4.443879364842359,55576,172,1
4.444171936943875,55575,173,1
4.444251522768515,55574,174,1
4.444302772244608,55573,175,1
4.444441604768629,55572,176,1
4.444654155932236,55571,177,1
4.444801197788602,55570,178,1
4.445039974699207,55569,179,1
4.445107967518866,55568,180,1
4.445300025273341,55567,181,1
4.445475341713981,55566,182,1
4.445505047754538,55565,183,1
4.44551358299234,55564,184,1
4.445597802698455,55563,185,1
4.4457623683848215,55562,186,1
4.44619285683427,55561,187,1
4.446429262639074,55560,188,1
4.446471822675139,55559,189,1
4.446500599517339,55558,190,1
4.4465011271834,55557,191,1
4.4465294150192936,55556,192,1
4.4466788161554,55555,193,1
4.446849479615053,55554,194,1
4.447074793548585,55553,195,1
4.447210054253864,55552,196,1
4.447298377613659,55551,197,1
4.447561024691594,55550,198,1
4.447575040877149,55549,199,1
4.447653426066571,55548,200,1
4.44772682058334,55547,201,1
4.44774764762123,55546,202,1
4.447756960241739,55545,203,1
4.44777883351074,55544,204,1
4.447813134754708,55543,205,1
4.44790607662057,55542,206,1
4.447954450520795,55541,207,1
4.447988346141982,55540,208,1
4.44799772640748,55539,209,1
4.448002275992638,55538,210,1
4.448107225807193,55537,211,1
4.448184349219572,55536,212,1
4.448275521273346,55535,213,1
4.4484013206464645,55534,214,1
4.4486380874284155,55533,215,1
4.4486428539012675,55532,216,1
4.448665011425585,55531,217,1
4.448731005752643,55530,218,1
4.448763114231455,55529,219,1
4.448778729126741,55528,220,1
4.448814687853282,55527,221,1
4.448816852307331,55526,222,1
4.448863922146346,55525,223,1
4.448919145511959,55524,224,1
4.448963785238096,55523,225,1
4.449016215496444,55522,226,1
4.4490504906026755,55521,227,1
4.449088015165462,55520,228,1
4.4491743771674965,55519,229,1
4.4492290729553,55518,230,1
4.449363224143141,55517,231,1
4.449418494522593,55516,232,1
4.449445636571513,55515,233,1
4.4494680515757405,55514,234,1
4.449515121544256,55513,235,1
4.449539290783538,55512,236,1
4.449557107326781,55511,237,1
4.44967801912854,55510,238,1
4.449710492138788,55509,239,1
4.449815941353236,55508,240,1
4.44982652720709,55507,241,1
4.449844414662639,55506,242,1
4.449848618537515,55505,243,1
4.450071277023957,55504,244,1
4.45029540927952,55503,245,1
4.450298773227932,55502,246,1
4.450322102067487,55501,247,1
4.450337399234387,55500,248,1
4.450347624822246,55499,249,1
4.450365959409003,55498,250,1
4.450387005694967,55497,251,1
4.450528760730024,55496,252,1
4.450621505451402,55495,253,1
4.450649711246606,55494,254,1
4.450673240844203,55493,255,1
4.450803642380831,55492,256,1
4.450982329393448,55491,257,1
4.451024897934238,55490,258,1
4.451161888690787,55489,259,1
4.451228409579645,55488,260,1
4.451279883897052,55487,261,1
4.451307625587489,55486,262,1
4.451371882398966,55485,263,1
4.451372868266384,55484,264,1
4.451406147254118,55483,265,1
4.4514280649993845,55482,266,1
4.451434413384147,55481,267,1
4.451443049291494,55480,268,1
4.451517881605989,55479,269,1
4.451529775271052,55478,270,1
4.451670788239664,55477,271,1
4.451673027670131,55476,272,1
4.451757499923366,55475,273,1
4.451866593873074,55474,274,1
4.451925583582421,55473,275,1
4.451950287456211,55472,276,1
