t,S,I,R
0.0,55748,1,0
0.00915336995366232,55747,2,0
1.142816611764306,55746,3,0
1.2732974131158763,55745,4,0
1.3433793986833884,55744,5,0
1.34611293108289,55743,6,0
1.3578420998409138,55742,7,0
1.3644381090184041,55741,8,0
1.3675761274222975,55740,9,0
1.3892495262465039,55739,10,0
1.397602134145336,55738,11,0
1.4356722262086061,55737,12,0
1.442963236455594,55736,13,0
1.4637906944189882,55735,14,0
1.464676357849779,55734,15,0
1.4847236977799159,55733,16,0
1.4907827298743626,55732,17,0
1.4942611738502238,55731,18,0
1.5008526179881458,55731,17,1
1.5230015458144133,55730,18,1
1.5295051588872632,55729,19,1
1.5326234758043777,55728,20,1
1.5423014925363157,55727,21,1
1.5431579392720332,55726,22,1
1.5662366138693304,55725,23,1
1.5753697943498672,55724,24,1
1.5815187181593613,55723,25,1
1.5865829233526372,55722,26,1
1.5911122731369367,55721,27,1
1.5911417694070542,55720,28,1
1.598966606535398,55720,27,2
1.6101608424978486,55720,26,3
1.6124162889785483,55719,27,3
1.650801558917548,55718,28,3
1.6508120847262622,55717,29,3
1.6657634767330074,55717,28,4
1.6675572011642914,55716,29,4
1.6699877958389333,55715,30,4
1.678574930891465,55714,31,4
1.6819781507600293,55713,32,4
1.6820203730223688,55712,33,4
1.6830389264837669,55711,34,4
1.686678870965577,55710,35,4
1.6931603615844624,55709,36,4
1.6969798666335951,55708,37,4
1.6985060167228954,55707,38,4
1.698623752074221,55707,37,5
1.7030888285651495,55706,38,5
1.7062522175761634,55705,39,5
1.712388167511246,55704,40,5
1.715178216679971,55704,39,6
1.715926772694629,55703,40,6
1.7205091133290455,55702,41,6
1.7240961965311972,55701,42,6
1.7247010868190404,55700,43,6
1.7262593254158811,55699,44,6
1.728063474933382,55698,45,6
1.7282628601178558,55697,46,6
1.72865753303918,55696,47,6
1.729203351177791,55695,48,6
1.7306564925736598,55694,49,6
1.7311275646241637,55693,50,6
1.7324544400384247,55692,51,6
1.732649366553611,55691,52,6
1.7332297677200745,55690,53,6
1.7352733253020345,55689,54,6
1.735372082790592,55688,55,6
1.73542616243179,55687,56,6
1.7359695560535247,55686,57,6
1.7360648140553152,55685,58,6
1.7361290610237332,55684,59,6
1.7373368144638677,55683,60,6
1.738530147143811,55682,61,6
1.738907592946876,55681,62,6
1.7390043237036439,55680,63,6
1.7404538320361929,55679,64,6
1.7408393561052908,55678,65,6
1.7416385732094277,55677,66,6
1.7423245952065818,55676,67,6
1.7431469285370722,55676,66,7
1.7454005951535467,55675,67,7
1.7476159318124331,55674,68,7
1.7500065029346472,55673,69,7
1.7526371738198387,55672,70,7
1.753143426127799,55671,71,7
1.7543527879572711,55670,72,7
1.7545888233818696,55669,73,7
1.7546118256031125,55668,74,7
1.7552090240195781,55667,75,7
1.755963366960867,55666,76,7
1.7564728578755917,55665,77,7
1.7587826715137234,55664,78,7
1.7602490951083634,55663,79,7
1.7616266161832157,55662,80,7
1.761843997965195,55662,79,8
1.7619212379786044,55661,80,8
1.762132187904509,55660,81,8
1.7622916648283669,55659,82,8
1.7625658715366894,55658,83,8
1.7628246859192822,55657,84,8
1.7636626287275152,55656,85,8
1.763893223219778,55655,86,8
1.7648937956141029,55654,87,8
1.7653990892843554,55653,88,8
1.7655443438745426,55652,89,8
1.7665679470242726,55651,90,8
1.7677689206099148,55650,91,8
1.7684704846738781,55649,92,8
1.769372618715929,55648,93,8
1.7700406853098665,55647,94,8
1.770101744590279,55646,95,8
1.7701690171050113,55645,96,8
1.7705033328277464,55644,97,8
1.770511641511554,55643,98,8
1.7708291377868517,55642,99,8
1.7710152065147455,55641,100,8
1.7722803897928097,55640,101,8
1.7725159825907122,55639,102,8
1.7735186063249926,55639,101,9
1.774058822707,55638,102,9
1.7741513507948403,55637,103,9
1.7748167451676933,55636,104,9
1.7748350817916956,55636,103,10
1.7750794560287277,55635,104,10
1.7756243148452515,55634,105,10
1.7759115812319701,55633,106,10
1.777243406004246,55632,107,10
1.7774598935594683,55631,108,10
1.7776026235666005,55630,109,10
1.7777786220298704,55629,110,10
1.7778691344556032,55628,111,10
1.777932312936485,55627,112,10
1.7804414910588857,55627,111,11
1.7807681282217336,55626,112,11
1.780938004306197,55625,113,11
1.7812742994953918,55624,114,11
1.7814881913558234,55623,115,11
1.7819678796640948,55622,116,11
1.7822230544459075,55621,117,11
1.7823489669518893,55620,118,11
1.7824139462188453,55619,119,11
1.783741316820794,55619,118,12
1.7839574320919964,55618,119,12
1.785334268475727,55617,120,12
1.7855810129832996,55616,121,12
1.7870365134524369,55616,120,13
1.787091072301396,55615,121,13
1.7871767644079661,55614,122,13
1.787366630374344,55613,123,13
1.7875848736379418,55612,124,13
1.7880642454978253,55611,125,13
1.7882493673378714,55610,126,13
1.788891852079421,55609,127,13
1.7902389118845818,55608,128,13
1.7919574922507706,55607,129,13
1.7921231828727169,55606,130,13
1.7929327128276147,55605,131,13
1.7935919622489296,55604,132,13
1.793787562273594,55603,133,13
1.7938114623948143,55602,134,13
1.7941321116592917,55601,135,13
1.7942410846354384,55600,136,13
1.7942984097941317,55599,137,13
1.795188155610767,55598,138,13
1.7952968168796455,55597,139,13
1.7960294967782107,55596,140,13
1.7960696139201893,55595,141,13
1.7971984211856693,55594,142,13
1.7972078966424367,55593,143,13
1.7979583300148647,55592,144,13
1.798131522404308,55591,145,13
1.7990819167355419,55590,146,13
1.7992511504404778,55589,147,13
1.7992919882795018,55588,148,13
1.7993375714497029,55587,149,13
1.7998798975208166,55586,150,13
1.800046712575992,55585,151,13
1.800331434494212,55584,152,13
1.800616147950283,55583,153,13
1.8007600574829747,55582,154,13
1.8010569312609135,55581,155,13
1.8014948883709316,55580,156,13
1.8017020852647394,55579,157,13
1.8017111780723558,55578,158,13
1.8017885232658575,55577,159,13
1.8019006868161616,55576,160,13
1.8019794061524215,55575,161,13
1.8022726259389248,55574,162,13
1.8028240219853795,55573,163,13
1.803495787092369,55572,164,13
1.8035330934723555,55571,165,13
1.8035376334154132,55570,166,13
1.8041176146540625,55569,167,13
1.8041260988853025,55568,168,13
1.8046217014862775,55567,169,13
1.8046813762593217,55566,170,13
1.8048810963955833,55565,171,13
1.8049746356750684,55564,172,13
1.8052387752986594,55563,173,13
1.8059442834512576,55562,174,13
1.8059640411142677,55561,175,13
1.806003755907528,55560,176,13
1.806206437443997,55559,177,13
1.8066495058836045,55558,178,13
1.8073261485120595,55557,179,13
1.807900315465128,55556,180,13
1.8081815201483449,55555,181,13
1.8082400733294144,55554,182,13
1.8083029400129067,55553,183,13
1.80842278388921,55552,184,13
1.8086591279066173,55551,185,13
1.8088969937939574,55550,186,13
1.808993990673508,55549,187,13
1.8092801348960394,55548,188,13
1.8093185530693163,55547,189,13
1.8095679029838776,55546,190,13
1.8102259338649522,55545,191,13
1.8109336696894036,55544,192,13
1.8110353789269151,55543,193,13
1.81114348492182,55543,192,14
1.8119323689938978,55542,193,14
1.812055708212636,55541,194,14
1.8121349247649285,55540,195,14
1.8121967348613122,55539,196,14
1.812567483773438,55538,197,14
1.8127649549347626,55537,198,14
1.8129584017275808,55536,199,14
1.8130671665605824,55535,200,14
1.8131096874497215,55534,201,14
1.813192441425292,55533,202,14
1.813478688412101,55532,203,14
1.8136275069658956,55531,204,14
1.8137454972682754,55530,205,14
1.8138674477986463,55529,206,14
1.814153051306472,55528,207,14
1.8141785664969812,55527,208,14
1.814206003324281,55526,209,14
1.8146898379523528,55525,210,14
1.8148243768277497,55524,211,14
1.8148433462763023,55523,212,14
1.814900612050756,55522,213,14
1.8150617969974787,55521,214,14
1.8150872967252205,55520,215,14
1.8151631630041651,55519,216,14
1.8151950188994908,55518,217,14
1.8154359981779928,55517,218,14
1.8155109807303758,55516,219,14
1.8158906194405275,55515,220,14
1.8159556226804594,55514,221,14
1.8162460612796558,55513,222,14
1.8163706568346902,55512,223,14
1.8164302988416254,55511,224,14
1.816599125604657,55510,225,14
1.8166281767946941,55509,226,14
1.8166859207455932,55508,227,14
1.8168716831718876,55507,228,14
1.8168957923220848,55506,229,14
1.8169032522525237,55505,230,14
1.8170043012821497,55504,231,14
1.8170226487163261,55503,232,14
1.8171967951405454,55502,233,14
1.817225462357978,55501,234,14
1.8172955764273677,55500,235,14
1.817345603355859,55499,236,14
1.8175334600510575,55498,237,14
1.8175803926912018,55497,238,14
1.8177681420367193,55496,239,14
1.8179678851963523,55495,240,14
1.8179701742661203,55494,241,14
1.818185511021107,55493,242,14
1.8182730228217736,55492,243,14
1.818621043766786,55491,244,14
1.8188954786854328,55490,245,14
1.819014580060681,55489,246,14
1.8191105750336423,55488,247,14
1.8191197894337467,55487,248,14
1.8192033401334122,55486,249,14
1.8192734314387715,55485,250,14
1.819335537166993,55484,251,14
1.819455941259617,55483,252,14
1.8194666881684025,55482,253,14
1.8195679173087014,55482,252,15
1.8197701877625139,55481,253,15
1.8198322335064,55480,254,15
1.8198879180846768,55479,255,15
1.8199536992728482,55478,256,15
1.8200536406291004,55477,257,15
1.8202548163794448,55476,258,15
1.8203634651055023,55475,259,15
1.8204017085435573,55474,260,15
1.8204362986555216,55473,261,15
1.8205538140784083,55472,262,15
1.8208155535302473,55471,263,15
1.8208578067327759,55470,264,15
1.820858851355916,55469,265,15
1.821084211182828,55468,266,15
1.8211000505518695,55467,267,15
1.821151183908869,55466,268,15
1.8211773124005568,55465,269,15
1.8212818177006,55464,270,15
1.8213747650572194,55463,271,15
1.8213780327767153,55462,272,15
1.821416326622182,55461,273,15
1.821550945198034,55460,274,15
1.8216435581943453,55459,275,15
1.8216480320200508,55458,276,15
1.821661740098125,55457,277,15
1.8217781788167182,55456,278,15
1.8219298749751542,55455,279,15
1.8219881230479045,55454,280,15
1.8219894030082133,55453,281,15
1.8221644061760336,55452,282,15
1.8222170895620986,55451,283,15
1.8222972262893782,55450,284,15
1.8223012857329008,55449,285,15
1.8224247515476888,55448,286,15
1.8224748070060637,55447,287,15
1.8224791162508311,55446,288,15
1.8225143166213813,55445,289,15
1.8226096977612782,55444,290,15
1.8226124493692613,55443,291,15
1.8227485330178932,55442,292,15
1.8227559369292603,55441,293,15
1.822820536669715,55440,294,15
1.8228713696955738,55439,295,15
1.822935940169287,55438,296,15
1.8229644528750635,55437,297,15
1.8229743859815124,55436,298,15
1.8231639798767967,55435,299,15
1.8232153122359032,55434,300,15
1.8232392434939535,55433,301,15
1.8232660745052736,55432,302,15
1.8232870349991483,55431,303,15
1.8232995095005273,55430,304,15
1.823336506321568,55429,305,15
1.823473747776124,55428,306,15
1.8234782227551254,55427,307,15
1.8237594097098946,55426,308,15
1.8237714300323977,55425,309,15
1.8237720113742601,55424,310,15
1.8238149040679752,55423,311,15
1.8238419759824314,55422,312,15
1.8238956758798262,55421,313,15
1.8239380605009774,55420,314,15
1.824033415242178,55419,315,15
1.824070182178312,55418,316,15
1.8242409146837664,55417,317,15
1.8243381930502471,55416,318,15
1.824344038841116,55415,319,15
1.8243518914987262,55414,320,15
1.8243915773761883,55413,321,15
1.8244703645978193,55412,322,15
1.8244972950367075,55411,323,15
1.8247591114072386,55410,324,15
1.824942237349112,55409,325,15
1.8251143132404086,55408,326,15
1.8251803272295781,55407,327,15
1.8252638313922929,55406,328,15
1.8252851074576744,55405,329,15
1.8253231882390204,55404,330,15
1.8253425481184622,55403,331,15
1.825389448416593,55402,332,15
1.8254481683534638,55401,333,15
1.8254759099032338,55400,334,15
1.8255577873388786,55399,335,15
1.825620336964255,55398,336,15
1.8256526528973938,55397,337,15
1.8256602122740788,55396,338,15
1.8257296736492499,55395,339,15
1.825812365169252,55394,340,15
1.8258440852874482,55393,341,15
1.8259244992989692,55392,342,15
1.8259717733126377,55391,343,15
1.8259825527160631,55390,344,15
1.826163266304897,55389,345,15
1.8262151741484995,55388,346,15
1.8262358675998493,55387,347,15
1.8262943163048,55386,348,15
1.826298131293274,55385,349,15
1.8263529920867854,55384,350,15
1.8263696497862634,55383,351,15
1.826408120766532,55382,352,15
1.8264804438063642,55381,353,15
1.8266115357786428,55380,354,15
1.8266166364062615,55379,355,15
1.8266280999119586,55378,356,15
1.8266700226131483,55377,357,15
1.8267061577897203,55377,356,16
1.8268394690802472,55376,357,16
1.8268529031228828,55375,358,16
1.8269026183310682,55374,359,16
1.826904999080252,55373,360,16
1.827252664213663,55372,361,16
1.8272590519522762,55371,362,16
1.8273449115452662,55370,363,16
1.8274401625442958,55369,364,16
1.8274442415434458,55368,365,16
1.8274895305793661,55367,366,16
1.8276338598443913,55366,367,16
1.8276528435070785,55365,368,16
1.8277147128198021,55364,369,16
1.827728084575392,55363,370,16
1.8277484540132833,55362,371,16
1.827748917390349,55361,372,16
1.827807265622562,55360,373,16
1.827825620424487,55359,374,16
1.8278575563672848,55358,375,16
1.82790195014437,55357,376,16
1.8279523822913029,55356,377,16
1.82804961040002,55355,378,16
1.8280770785943075,55354,379,16
1.8281125473491013,55353,380,16
1.8281180067413838,55352,381,16
1.8283558009562861,55351,382,16
1.8284044511913644,55350,383,16
1.8284385328109058,55349,384,16
1.828512522873752,55348,385,16
1.8285396563068157,55347,386,16
1.8285452379033877,55346,387,16
1.8288617991508982,55345,388,16
1.8289542764290465,55344,389,16
1.82902455769401,55343,390,16
1.8291055891419101,55342,391,16
1.829314361027883,55341,392,16
1.8293285688823888,55340,393,16
1.8293297253262493,55339,394,16
1.8294530076055602,55338,395,16
1.8296377413919072,55337,396,16
1.8298523357715284,55336,397,16
1.8299221038580706,55335,398,16
1.8299853323673656,55334,399,16
1.8300188475283483,55333,400,16
1.8300189192958354,55332,401,16
1.83003681972151,55331,402,16
1.8300435480515764,55330,403,16
1.8302790790490449,55329,404,16
1.8303849808539554,55328,405,16
1.830442428519782,55328,404,17
1.8305400629171302,55327,405,17
1.830636963024183,55326,406,17
1.8307921764649688,55325,407,17
1.8308080970971272,55324,408,17
1.8308426749473723,55323,409,17
1.8308524918103537,55322,410,17
1.8310883174997903,55321,411,17
1.8312591125403763,55320,412,17
1.8312790867526971,55319,413,17
1.8313892869292523,55318,414,17
1.8315152314965446,55317,415,17
1.8316175294323065,55316,416,17
1.8316696150902945,55315,417,17
1.831683942891828,55314,418,17
1.8316999501813234,55313,419,17
1.8317260156234692,55312,420,17
1.8317263325524027,55311,421,17
1.8317270959686083,55310,422,17
1.8317564390776881,55309,423,17
1.8318194722179628,55308,424,17
1.8319744243510367,55307,425,17
1.8320199481564665,55306,426,17
1.8321296961386697,55305,427,17
1.8321879815467612,55304,428,17
1.8322281467546482,55303,429,17
1.8322284895056014,55303,428,18
1.8322727656578348,55302,429,18
1.8323147965171545,55301,430,18
1.8323315742992414,55300,431,18
1.8323649752453637,55299,432,18
1.832426514954657,55298,433,18
1.8325788331345036,55297,434,18
1.8326377991079137,55296,435,18
1.8326813879847426,55295,436,18
1.8326905503561557,55294,437,18
1.8327292013103829,55293,438,18
1.8327983481804972,55292,439,18
1.8329526141359502,55291,440,18
1.8329885979697174,55290,441,18
1.833010857839615,55289,442,18
1.8330492447128055,55288,443,18
1.833055959688183,55287,444,18
