t,S,I,R
0.0,55748,1,0
0.7169631191763375,55747,2,0
1.6726872633714693,55746,3,0
1.907186243511093,55745,4,0
1.9121282996564575,55744,5,0
2.0109420689009014,55743,6,0
2.012118561781965,55742,7,0
2.034341126415923,55741,8,0
2.051409191735163,55740,9,0
2.070950963091687,55739,10,0
2.1000589275653354,55738,11,0
2.160066307428182,55737,12,0
2.1616183278735726,55736,13,0
2.1725240825119734,55735,14,0
2.218882464552384,55734,15,0
2.2197173359520286,55733,16,0
2.2338574230626835,55732,17,0
2.26703992333916,55731,18,0
2.26949275490486,55730,19,0
2.275550148504176,55729,20,0
2.280425816933679,55728,21,0
2.3038989787672914,55727,22,0
2.326241609629867,55726,23,0
2.360262226211292,55725,24,0
2.3649220700044338,55724,25,0
2.3661195791957246,55723,26,0
2.3666377951048947,55722,27,0
2.373685364280592,55721,28,0
2.3868606438531104,55720,29,0
2.4071257193931053,55719,30,0
2.4137112110959924,55718,31,0
2.4137486285390652,55717,32,0
2.4146748003179104,55716,33,0
2.4169333760987395,55715,34,0
2.424308965073868,55714,35,0
2.4244519685932677,55713,36,0
2.429055599497566,55712,37,0
2.433272793550777,55711,38,0
2.444247173272249,55710,39,0
2.4442960613618676,55709,40,0
2.446474775803387,55708,41,0
2.4540643038429457,55707,42,0
2.454582510829813,55706,43,0
2.4553450541856776,55705,44,0
2.456978094563073,55704,45,0
2.4601178505782184,55703,46,0
2.4626397994360176,55702,47,0
2.46385917302718,55701,48,0
2.469021120520324,55700,49,0
2.4732266475915883,55699,50,0
2.4742633575740864,55698,51,0
2.474408906149602,55697,52,0
2.4915560247022777,55696,53,0
2.4995886275100423,55695,54,0
2.504044717055321,55694,55,0
2.5113243736292756,55693,56,0
2.5141577717257797,55692,57,0
2.5150308057889585,55691,58,0
2.5182127815114566,55690,59,0
2.520903526891868,55689,60,0
2.52348911634284,55688,61,0
2.52480533410748,55687,62,0
2.5264542052665777,55686,63,0
2.529631255458702,55685,64,0
2.5302526499618594,55684,65,0
2.5356718467914434,55683,66,0
2.5365596705279403,55682,67,0
2.537798999838072,55681,68,0
2.542342891021856,55680,69,0
2.5451536419014023,55679,70,0
2.5462000110269636,55678,71,0
2.5471386574123582,55677,72,0
2.547927652813112,55676,73,0
2.548282248851747,55675,74,0
2.5512923725160666,55674,75,0
2.551588333596724,55673,76,0
2.551802610580412,55672,77,0
2.5520639376782612,55671,78,0
2.558580817075083,55670,79,0
2.560517649837727,55669,80,0
2.5634720179364394,55668,81,0
2.5650434636959556,55667,82,0
2.5669380298102245,55666,83,0
2.5677450137436595,55665,84,0
2.5682110159273797,55664,85,0
2.568781510935889,55664,84,1
2.569148379709987,55663,85,1
2.5722433490280263,55662,86,1
2.573810348861596,55661,87,1
2.574475241663601,55660,88,1
2.5771189285849503,55659,89,1
2.578061373350198,55658,90,1
2.5793683477308953,55657,91,1
2.580135969044955,55656,92,1
2.5814464748446095,55655,93,1
2.5822152344378364,55654,94,1
2.583182295508843,55653,95,1
2.583676956826268,55652,96,1
2.5864677660284623,55651,97,1
2.587051510046428,55650,98,1
2.5879598395411803,55649,99,1
2.589402834729053,55648,100,1
2.5919656951434007,55647,101,1
2.593730830479897,55646,102,1
2.5939825280520274,55645,103,1
2.5943349512500813,55644,104,1
2.5961964071417807,55643,105,1
2.596640890379884,55642,106,1
2.596700397524183,55641,107,1
2.5970731972532333,55640,108,1
2.597616091570169,55639,109,1
2.600034015311165,55638,110,1
2.602314528674606,55637,111,1
2.602498981434027,55636,112,1
2.6026002740600465,55635,113,1
2.602928676754619,55634,114,1
2.6031807669957487,55633,115,1
2.6031977129717654,55632,116,1
2.605758819584918,55631,117,1
2.606852708170003,55630,118,1
2.6070549457147703,55629,119,1
2.607711735645201,55628,120,1
2.6080469947518488,55627,121,1
2.6086309974705415,55626,122,1
2.6089892995946413,55625,123,1
