t,S,I,R
0.0,55748,1,0
1.3156196319928941,55747,2,0
1.3862604566968433,55746,3,0
1.432619445564148,55745,4,0
1.5465369508297084,55744,5,0
1.5520816534893864,55743,6,0
1.5608922015937488,55742,7,0
1.5629145857299698,55741,8,0
1.5639508809757863,55740,9,0
1.5664809427604158,55739,10,0
1.5677234435313117,55738,11,0
1.5697438504138428,55737,12,0
1.5702086532286033,55736,13,0
1.5721730728999102,55735,14,0
1.5781530141873332,55734,15,0
1.584236619461883,55733,16,0
1.5890669797539598,55732,17,0
1.5923432855186328,55731,18,0
1.5947286671453476,55730,19,0
1.6031792479423694,55729,20,0
1.6035670204164894,55728,21,0
1.6054922407548597,55727,22,0
1.6079256203701078,55726,23,0
1.6198305504762265,55725,24,0
1.620496416414116,55724,25,0
1.6222716015834602,55723,26,0
1.6238253406301815,55722,27,0
1.6257794697918209,55721,28,0
1.6311568148213822,55720,29,0
1.6330711426449556,55719,30,0
1.6341773877057317,55718,31,0
1.6344789795620682,55717,32,0
1.638061860638414,55716,33,0
1.6386653098254436,55715,34,0
1.6415066891044445,55714,35,0
1.644291556039125,55713,36,0
1.6479725745527882,55712,37,0
1.6484908372315725,55711,38,0
1.649630833917852,55710,39,0
1.6497096258550905,55709,40,0
1.651153003145849,55708,41,0
1.6535038908933775,55707,42,0
1.653731043947423,55706,43,0
1.664662893385377,55705,44,0
1.669010942601871,55704,45,0
1.6709893980830266,55703,46,0
1.671549161342075,55702,47,0
1.6729277236935525,55701,48,0
1.6731883585132514,55700,49,0
1.673512216104698,55699,50,0
1.6746348267884867,55698,51,0
1.6756809100694556,55697,52,0
1.6759530280446142,55696,53,0
1.676188633773329,55695,54,0
1.6764310531591287,55694,55,0
1.6768609896571582,55693,56,0
1.6770323718045708,55692,57,0
1.6779603350606394,55691,58,0
1.6786242726167842,55690,59,0
1.6788539823744015,55689,60,0
1.6798176758937338,55688,61,0
1.680160708799565,55687,62,0
1.6804598185571287,55686,63,0
1.681966046018367,55685,64,0
1.6829336738120706,55684,65,0
1.6838668651326953,55683,66,0
1.684584891283303,55682,67,0
1.6854101508643011,55681,68,0
1.689352669450335,55680,69,0
1.6899798466910314,55679,70,0
1.6912469692170367,55678,71,0
1.6944098556705884,55677,72,0
1.6950682278092284,55676,73,0
1.6955100735603421,55675,74,0
1.69591573546638,55674,75,0
1.6967365807578798,55673,76,0
1.6977762899379762,55672,77,0
1.700319626140314,55671,78,0
1.7004361088079474,55670,79,0
1.7013922136945265,55669,80,0
1.7014790225720724,55668,81,0
1.7044003071732228,55667,82,0
1.704620150778848,55666,83,0
1.7054164521160224,55665,84,0
1.706472474395748,55665,83,1
1.7069121259482545,55664,84,1
1.7076729489725309,55663,85,1
1.70767340816381,55662,86,1
1.7083454742270936,55661,87,1
1.7085643022893386,55660,88,1
1.7092363269374435,55659,89,1
1.7101053453516772,55658,90,1
1.7116235189861224,55657,91,1
1.7124223552417632,55656,92,1
1.7147467281198925,55655,93,1
1.7155796592147223,55654,94,1
1.7159983137411323,55653,95,1
1.7166492360231074,55652,96,1
1.7171856698231098,55651,97,1
1.7174245781211923,55650,98,1
1.7178111940222587,55649,99,1
1.7182476868517436,55648,100,1
1.718452679632575,55647,101,1
1.7189386577017887,55646,102,1
1.718962511925983,55645,103,1
1.7191639299754264,55644,104,1
1.720678159479937,55643,105,1
1.7209179072240501,55642,106,1
1.7235576820867773,55641,107,1
1.7238153146323603,55640,108,1
1.7240537930925264,55639,109,1
1.7243326362130313,55638,110,1
1.7252581201320207,55637,111,1
1.726971795988075,55636,112,1
1.7284722136472008,55635,113,1
1.7300748340560514,55634,114,1
1.731148185103328,55633,115,1
1.7312330526723143,55632,116,1
1.7316155578533474,55631,117,1
1.7322428757073554,55630,118,1
1.7324583757328087,55629,119,1
1.7349882220425366,55628,120,1
1.7351807394756278,55627,121,1
1.7365369408766027,55626,122,1
1.7378105964323367,55625,123,1
1.7381457124940747,55624,124,1
1.7397749472921198,55623,125,1
1.7399260890953354,55622,126,1
1.7410654593609984,55621,127,1
1.7412542523344885,55620,128,1
1.7419640556830716,55619,129,1
1.7426769326222638,55618,130,1
1.7442545216014893,55617,131,1
1.74503688522967,55616,132,1
1.745342366961805,55615,133,1
1.745593320217115,55614,134,1
1.7458353120333148,55613,135,1
1.745938102453811,55612,136,1
1.7460493272464734,55611,137,1
1.746197416030578,55610,138,1
1.7466712109539169,55609,139,1
1.7483280104567889,55608,140,1
1.7484301574011143,55607,141,1
1.7490063800115496,55606,142,1
1.7490981247278232,55605,143,1
1.7491432141399008,55604,144,1
1.749167086733141,55603,145,1
1.7492614042514456,55602,146,1
1.7492682362151233,55601,147,1
1.7493679173402334,55600,148,1
1.7495807770970588,55599,149,1
1.7499584992440844,55598,150,1
1.7503818556471227,55597,151,1
1.7508131667423743,55596,152,1
1.75098949830525,55595,153,1
1.7511999240888525,55594,154,1
1.7517012725038783,55593,155,1
1.7519988304050393,55592,156,1
1.7532548619859478,55591,157,1
1.7533620679200244,55590,158,1
1.753489624287818,55589,159,1
1.7536323309682238,55588,160,1
1.7538310922847684,55587,161,1
1.754139359508616,55586,162,1
1.7542907755684811,55585,163,1
1.7550498952292344,55584,164,1
1.755361257111654,55583,165,1
1.7554245529890764,55582,166,1
1.7557612205039965,55581,167,1
1.75593943929086,55580,168,1
1.7564317938639995,55579,169,1
1.7572461257421954,55578,170,1
1.757562942492974,55577,171,1
1.7575949302668796,55576,172,1
1.7593633492831982,55575,173,1
1.7594479411690576,55574,174,1
1.7596476884150476,55573,175,1
1.7599276160999011,55572,176,1
1.7599365176324564,55571,177,1
1.7600295735758409,55570,178,1
1.7602979544567792,55569,179,1
1.760745414281239,55568,180,1
1.760751985347039,55567,181,1
1.7607981422918921,55566,182,1
1.7608633276003633,55565,183,1
1.7614041194679515,55564,184,1
1.761433756482425,55563,185,1
1.7615210223433702,55562,186,1
1.762251378141648,55561,187,1
1.7622694068404927,55560,188,1
1.7631259611011714,55559,189,1
1.763145538758453,55558,190,1
1.7631723791890657,55557,191,1
1.7633239929877775,55556,192,1
1.763386371718916,55555,193,1
1.7638390489961506,55554,194,1
1.7639249386131046,55553,195,1
1.7648738320345958,55552,196,1
1.7650002977018224,55551,197,1
1.7650253744267395,55550,198,1
1.765209466743847,55549,199,1
1.7656565199438528,55548,200,1
1.765696087371307,55547,201,1
1.7659762751216874,55546,202,1
1.7660188893499793,55545,203,1
1.7660802285109174,55544,204,1
1.766453126230658,55543,205,1
1.7665200650425992,55542,206,1
1.7665446468280073,55541,207,1
1.7667074086071042,55540,208,1
1.7669866478462783,55539,209,1
1.7671669004778494,55538,210,1
1.767489332466001,55537,211,1
1.7675280674404508,55536,212,1
1.7675422148922066,55535,213,1
1.7680604663502613,55534,214,1
1.7680836135924536,55533,215,1
1.7692150738514756,55532,216,1
1.7693521196424968,55531,217,1
1.769411402348417,55530,218,1
1.7707088024817306,55529,219,1
1.7711242651170291,55528,220,1
1.7715433595909411,55527,221,1
1.7717234587653772,55526,222,1
1.7717594798745273,55525,223,1
1.7717779215897795,55524,224,1
1.7722656157637284,55523,225,1
1.7725681381318994,55522,226,1
1.7727496264733391,55521,227,1
1.7735552414362197,55520,228,1
1.7742212581710581,55519,229,1
1.774249731318305,55518,230,1
1.7747885575257059,55517,231,1
1.774919434768663,55516,232,1
1.7751635038517033,55515,233,1
1.775357923131578,55514,234,1
1.7756824741015949,55513,235,1
1.775735711623831,55512,236,1
1.7760277238555946,55511,237,1
1.776385406294727,55510,238,1
1.7767162653773927,55509,239,1
1.7767890709453353,55508,240,1
1.7776399312703768,55507,241,1
1.7780559153962547,55506,242,1
1.7784823013570268,55505,243,1
1.779163755261636,55504,244,1
1.7793035626045008,55503,245,1
1.7798162632770609,55502,246,1
1.780073459196326,55501,247,1
1.7804966989817388,55500,248,1
1.7813307013567758,55499,249,1
1.7816704723070613,55498,250,1
1.7819360745382555,55497,251,1
1.7820178192745448,55496,252,1
1.7823815138450934,55495,253,1
1.782386415455271,55494,254,1
1.7824006338544653,55493,255,1
1.7830572982392918,55492,256,1
1.7834986551181073,55491,257,1
1.784180550591873,55490,258,1
1.7843633421619605,55489,259,1
1.7843732411228213,55488,260,1
1.784543662467266,55487,261,1
1.7847687694230956,55486,262,1
1.7848773452446505,55485,263,1
1.7851241383795682,55484,264,1
1.7862940234651723,55483,265,1
1.7867260371986864,55482,266,1
1.7869209953139233,55481,267,1
1.7869946941384094,55480,268,1
1.7870288787314,55479,269,1
1.787263110745904,55478,270,1
1.7873920098752245,55477,271,1
1.787519793141124,55476,272,1
1.7877766936409354,55475,273,1
1.7884351307500732,55474,274,1
1.7888248731568974,55473,275,1
1.7888910711534425,55472,276,1
1.7889087686930745,55471,277,1
1.7893882812541027,55470,278,1
1.7895407561642085,55469,279,1
1.7896297034352102,55468,280,1
1.789708049628401,55467,281,1
1.7901206849021938,55466,282,1
1.790139612231,55465,283,1
1.7906619913531894,55464,284,1
1.7907219780584007,55463,285,1
1.790816363361077,55462,286,1
1.7915574737725657,55461,287,1
1.7924727799626203,55460,288,1
1.79257033171218,55459,289,1
1.7933905377357373,55458,290,1
1.7933986307913214,55457,291,1
1.7941366062878372,55456,292,1
1.7943107718640317,55455,293,1
1.7946423897205792,55454,294,1
1.7946803357606471,55453,295,1
1.7947266500501964,55452,296,1
1.794958201319462,55451,297,1
1.7949872532756068,55450,298,1
1.7955302527717718,55449,299,1
1.7961239185999711,55448,300,1
1.7966526458063807,55447,301,1
1.7972998722025615,55446,302,1
1.7982755475811083,55445,303,1
1.798374640283211,55444,304,1
1.798381796457304,55443,305,1
1.798501622874342,55443,304,2
1.7992632589886766,55442,305,2
1.7996223964878053,55441,306,2
1.7998114441816648,55440,307,2
1.799888227280981,55439,308,2
1.8001607641380692,55438,309,2
1.8008703211667387,55437,310,2
1.8014515024887074,55436,311,2
1.8014700311338139,55435,312,2
1.8018604087048542,55434,313,2
1.8019889904739759,55433,314,2
1.8022793888229238,55432,315,2
1.802424656326437,55431,316,2
1.8026762843808481,55430,317,2
1.8026989247708713,55429,318,2
1.803292280205282,55428,319,2
1.803456126417257,55427,320,2
1.8036664356121994,55426,321,2
1.8036964388619197,55425,322,2
1.8037981563411498,55424,323,2
1.8048577307505893,55423,324,2
1.8051934173409363,55422,325,2
1.8053795673480544,55421,326,2
1.8055321498554782,55420,327,2
1.8055610901326886,55419,328,2
1.805685832784053,55418,329,2
1.8056876320588193,55417,330,2
1.806341837379987,55416,331,2
1.8063604019987403,55415,332,2
1.806467054928529,55414,333,2
1.8065129983410866,55413,334,2
1.8065549669640326,55412,335,2
1.8065641828809913,55411,336,2
1.8069786635489047,55410,337,2
1.808068393284431,55409,338,2
1.8082265055718438,55408,339,2
1.8088512235552074,55407,340,2
1.8090055473837423,55406,341,2
1.8090210138299772,55405,342,2
1.809048123149303,55404,343,2
1.8090520172667695,55403,344,2
1.8090632530790995,55402,345,2
1.8099126508095396,55401,346,2
1.8099954770434001,55400,347,2
1.8106788553756328,55399,348,2
1.8109058095428394,55398,349,2
1.811558983638439,55397,350,2
1.811658042335872,55396,351,2
1.8119034120104351,55395,352,2
1.812161292865321,55395,351,3
1.812378055864726,55394,352,3
1.8124070550059188,55393,353,3
1.8124961598640195,55392,354,3
1.8127244325137986,55391,355,3
1.812743860825846,55390,356,3
1.8129034673235431,55389,357,3
1.8133290236502495,55388,358,3
1.8134217344687,55387,359,3
1.8134432538692606,55386,360,3
1.8134668162189747,55385,361,3
1.8143634119547796,55384,362,3
1.8145301871347632,55383,363,3
1.814641098539642,55382,364,3
1.8151095100892192,55381,365,3
1.81537423489661,55380,366,3
1.8156351797556778,55379,367,3
1.8156456312774274,55378,368,3
1.8158862842581174,55377,369,3
1.8163878494927659,55376,370,3
1.816455366833229,55375,371,3
1.816949425379217,55374,372,3
1.8169895953590267,55373,373,3
1.8170120893126405,55372,374,3
1.8170258575616107,55371,375,3
1.8170417856876973,55370,376,3
1.8170900540669626,55369,377,3
1.8171092099827324,55368,378,3
1.817254080556006,55367,379,3
1.8172576576254142,55366,380,3
1.8178791785953028,55365,381,3
1.8183489215020592,55364,382,3
1.8188927684171445,55363,383,3
1.8197965808915373,55362,384,3
1.8203062753461114,55361,385,3
1.8210192498877404,55360,386,3
1.8210523946374713,55359,387,3
1.8213971954469237,55358,388,3
1.8216607000876277,55357,389,3
1.8220104616153623,55356,390,3
1.8224123196073825,55355,391,3
1.8224183789542023,55354,392,3
1.8225335603771258,55353,393,3
1.8228880686766098,55352,394,3
1.8230162737302973,55351,395,3
1.823976784661634,55350,396,3
1.8241662861769596,55349,397,3
1.824358247551404,55348,398,3
1.8243948926891074,55347,399,3
1.8244826878041605,55346,400,3
1.8245516929003525,55345,401,3
1.8252096776109301,55344,402,3
1.8261943869477228,55343,403,3
1.8265674320308232,55342,404,3
1.8265860149508404,55341,405,3
1.8267813536066317,55340,406,3
1.8270616468028242,55339,407,3
1.8272532362150748,55338,408,3
1.8276599549995742,55337,409,3
1.8279759888035492,55336,410,3
1.828424485185497,55335,411,3
1.8290570967803508,55334,412,3
1.8291295514841475,55333,413,3
1.8293794196755733,55332,414,3
1.8296195563225608,55331,415,3
1.8298897532778944,55330,416,3
1.8299589212881808,55329,417,3
1.830081377457081,55328,418,3
1.8303188540111792,55327,419,3
1.8304211966967645,55326,420,3
1.830564937571804,55325,421,3
1.8306438654509845,55324,422,3
1.8306818220694097,55323,423,3
1.8307114974678549,55322,424,3
1.8308950911393893,55321,425,3
1.8312698082031493,55320,426,3
1.83128470562911,55319,427,3
1.8314500175509787,55318,428,3
1.83165023608231,55317,429,3
1.8317427533385675,55316,430,3
1.8318650302209494,55315,431,3
1.8321955808628552,55314,432,3
1.8323053452269227,55313,433,3
1.8324643211438458,55312,434,3
1.832481970262137,55311,435,3
1.832800399669457,55310,436,3
1.8332095978105858,55309,437,3
1.833367269004269,55308,438,3
1.8336600310701063,55307,439,3
1.8337389375554707,55306,440,3
1.8339730449550782,55305,441,3
1.8340222697268724,55304,442,3
1.8341556662468934,55303,443,3
1.834559224349654,55302,444,3
1.8346465508151835,55301,445,3
1.8347296271233036,55300,446,3
1.8347476323438678,55299,447,3
1.8348818942081448,55298,448,3
1.8349819710463173,55297,449,3
1.8353065521438678,55296,450,3
1.8355545009634526,55295,451,3
1.8356027099257815,55294,452,3
1.835733118895244,55293,453,3
1.8358536630539426,55292,454,3
1.8359559925306013,55291,455,3
1.836067928277347,55290,456,3
1.8361026964625324,55289,457,3
1.8367345534429005,55288,458,3
1.8368465981384177,55287,459,3
1.837216485562867,55286,460,3
1.837224900882316,55285,461,3
1.8372733896618687,55284,462,3
1.8375442573333753,55283,463,3
1.8375842674127976,55282,464,3
1.8376002355620535,55281,465,3
1.8377005440232481,55280,466,3
1.837757214407395,55279,467,3
