t,S,I,R
0.0,55748,1,0
0.11983340089385709,55747,2,0
1.9848154304045922,55746,3,0
2.0413343734832803,55746,2,1
2.898562657486474,55745,3,1
3.156446464363698,55744,4,1
3.205056877757017,55744,3,2
3.219962953014866,55743,4,2
3.2258813968010958,55742,5,2
3.230766328296668,55741,6,2
3.3164916189478166,55740,7,2
3.362796911726713,55739,8,2
3.4661140817369005,55739,7,3
3.505514185885982,55738,8,3
3.5334194228389677,55737,9,3
3.542853106291468,55736,10,3
3.618556026193133,55735,11,3
3.6221013294418096,55734,12,3
3.6414920761960596,55734,11,4
3.6556719153573574,55733,12,4
3.6645452280837056,55732,13,4
3.666536987925929,55731,14,4
3.6805482214597993,55730,15,4
3.682750669779036,55729,16,4
3.6866390301891108,55728,17,4
3.6940224882482786,55727,18,4
3.707299149669275,55726,19,4
3.711088703406265,55726,18,5
3.7273496630452376,55725,19,5
3.7339761797418043,55724,20,5
3.741179099425728,55723,21,5
3.7430156429496844,55722,22,5
3.7457495606963973,55721,23,5
3.753139257435986,55720,24,5
3.7584936043300727,55719,25,5
3.7610588761517496,55718,26,5
3.766053954196624,55717,27,5
3.7699330095583803,55716,28,5
3.772731075555626,55715,29,5
3.7781816240303603,55714,30,5
3.7927787149214307,55713,31,5
3.79939949693091,55713,30,6
3.8031849139711276,55712,31,6
3.8058098443322312,55711,32,6
3.8110794656340974,55710,33,6
3.8120337399930384,55709,34,6
3.8141170296839113,55708,35,6
3.814874085800814,55707,36,6
3.817172645151625,55706,37,6
3.8185057878894675,55705,38,6
3.819057858984942,55704,39,6
3.8287279080165293,55703,40,6
3.8363429698109766,55702,41,6
3.8397256041413836,55701,42,6
3.840538153512991,55700,43,6
3.8410562913231208,55699,44,6
3.852337229738836,55698,45,6
3.8538176979516288,55697,46,6
3.856471328490829,55696,47,6
3.858693920179757,55695,48,6
3.861140962401272,55694,49,6
3.861166167887794,55693,50,6
3.8620145842559497,55692,51,6
3.8625401925229172,55691,52,6
3.863954324117764,55690,53,6
3.865327779960322,55689,54,6
3.8676160189388726,55688,55,6
3.8696867558220123,55687,56,6
3.8703253277321856,55686,57,6
3.8714182406441413,55685,58,6
3.8718059828882967,55684,59,6
3.8718062312287485,55683,60,6
3.874190059830822,55682,61,6
3.8746635351783314,55681,62,6
3.8759980139365737,55680,63,6
3.8774156098376946,55679,64,6
3.877570029002178,55678,65,6
3.8779336657784,55677,66,6
3.8781332276644207,55676,67,6
3.8788963400697063,55675,68,6
3.879190003088077,55674,69,6
3.8810241112441606,55673,70,6
3.8812095124506887,55672,71,6
3.8815546664006346,55671,72,6
3.882119282133282,55670,73,6
3.883075495153372,55669,74,6
3.8835351618848626,55668,75,6
3.8847128050372244,55667,76,6
3.8853540690338,55666,77,6
3.885641925533389,55665,78,6
3.885772221846782,55664,79,6
3.886839873956382,55663,80,6
3.8868451727332003,55662,81,6
3.887549274322816,55661,82,6
3.8879361288915386,55660,83,6
3.8886579613561163,55659,84,6
3.8890106991980837,55658,85,6
3.8901877424633344,55657,86,6
3.8907698722505852,55656,87,6
3.8907739095986873,55655,88,6
3.8908649875856978,55654,89,6
3.8913562936862225,55653,90,6
3.8930859159980367,55652,91,6
3.8938078817087125,55651,92,6
3.8946445221291786,55650,93,6
3.894726057176673,55649,94,6
3.894841814064381,55649,93,7
3.8951642711201053,55648,94,7
3.8952748927540077,55647,95,7
3.8955026447590595,55646,96,7
3.8955390950815443,55645,97,7
3.8955855847069167,55644,98,7
3.896241918603361,55643,99,7
3.8968437104231057,55642,100,7
3.89702176431484,55641,101,7
3.897179374838002,55640,102,7
3.8973441367587567,55639,103,7
3.897461221194415,55638,104,7
3.897898295922576,55637,105,7
3.8982403424705447,55636,106,7
3.8982991305273993,55635,107,7
3.898535668671416,55634,108,7
3.8987011607755417,55633,109,7
3.898888951666404,55632,110,7
3.89890262247513,55631,111,7
3.8989093002116504,55630,112,7
3.8990652646466346,55629,113,7
3.8990932255343793,55628,114,7
3.899234558459402,55627,115,7
3.8995143617729813,55626,116,7
3.8995227022195404,55625,117,7
3.89958177638537,55624,118,7
3.8996600844699247,55623,119,7
3.8997512458902928,55622,120,7
3.8997943401687323,55621,121,7
3.9001194456009105,55620,122,7
3.9001569703834953,55619,123,7
3.900177364637422,55618,124,7
3.900333429259477,55617,125,7
3.9003485604120374,55616,126,7
3.9005062562347073,55615,127,7
3.9005207654275105,55614,128,7
3.9007048834885234,55613,129,7
3.9007255875495264,55612,130,7
3.9010061217523706,55611,131,7
3.901062349863422,55610,132,7
3.9011519599271143,55609,133,7
3.901215871547482,55608,134,7
3.9012739180064013,55607,135,7
3.9013111996351997,55606,136,7
3.9013320558981537,55605,137,7
3.901335321295272,55604,138,7
3.901381958404974,55603,139,7
3.9014650923882868,55602,140,7
3.9014658402561646,55601,141,7
3.9016074477112683,55600,142,7
3.901754094584616,55599,143,7
3.9019029947695696,55598,144,7
3.9019291336742277,55597,145,7
3.901931990855843,55596,146,7
3.902067215208243,55595,147,7
3.9023717694221784,55594,148,7
3.90244632873119,55593,149,7
3.90254137773119,55592,150,7
3.9026271089613234,55591,151,7
3.902787276940759,55590,152,7
3.902860593292817,55589,153,7
3.9029573782078817,55588,154,7
3.9030270240649583,55587,155,7
3.9031675272916955,55586,156,7
3.903263840092605,55585,157,7
3.9034909193392258,55584,158,7
3.903648382753633,55583,159,7
3.9037552934599877,55582,160,7
3.903766482401881,55581,161,7
3.904025444229486,55580,162,7
3.904080088394085,55579,163,7
3.9040982103374047,55578,164,7
3.9041298149255503,55577,165,7
3.9041525824343513,55576,166,7
3.9042683673556886,55575,167,7
3.9042743679909333,55574,168,7
3.9043654843615143,55573,169,7
3.904424977104995,55572,170,7
3.9045131419881765,55571,171,7
3.9046159346131226,55570,172,7
3.9046472614620997,55569,173,7
3.904707122486224,55568,174,7
3.904751863127084,55567,175,7
3.9047518716679708,55566,176,7
3.9047544396966027,55565,177,7
3.904777999869746,55564,178,7
3.9048574180612667,55563,179,7
3.9049043258212253,55562,180,7
3.904924055861323,55561,181,7
3.904941761413974,55560,182,7
3.905011137693172,55559,183,7
3.9050114398348095,55558,184,7
3.9050325264632058,55557,185,7
3.9052417044232373,55556,186,7
3.9053224355981397,55555,187,7
3.905507906494371,55554,188,7
3.905555378369095,55553,189,7
3.905569551049121,55552,190,7
3.905635438867859,55551,191,7
3.905716313086927,55550,192,7
3.90574950627043,55549,193,7
3.9058276900582154,55548,194,7
3.9059256943374834,55547,195,7
3.906011651150756,55546,196,7
3.906042983919317,55545,197,7
3.9060560441501924,55544,198,7
3.906071080206214,55543,199,7
3.906121412372543,55542,200,7
3.9061217286137326,55541,201,7
3.9062848211674357,55540,202,7
3.9062965524987234,55539,203,7
3.9063106481787413,55538,204,7
3.9063737899733226,55537,205,7
3.9064434929569587,55536,206,7
3.9064490937344094,55535,207,7
3.9065455542583507,55534,208,7
3.906572002366312,55533,209,7
3.9066376832324217,55532,210,7
3.9067361871923563,55531,211,7
3.9068033045755426,55530,212,7
3.9068175476915834,55529,213,7
3.9068838871106903,55528,214,7
3.906991056982581,55527,215,7
3.9070197573727112,55526,216,7
3.9071078972022906,55525,217,7
3.9071628159547105,55524,218,7
3.9071665514635283,55523,219,7
3.9071764102651825,55522,220,7
3.9071880545035,55521,221,7
3.9072793012989573,55520,222,7
3.9073508099596594,55519,223,7
3.9073599682460514,55518,224,7
3.907361259800939,55517,225,7
3.907362313396453,55516,226,7
3.907428206290549,55515,227,7
3.9074477517373998,55514,228,7
3.9075337392417593,55513,229,7
3.9075459047082908,55512,230,7
3.907578798878327,55511,231,7
3.907602520154463,55510,232,7
3.907616563950553,55509,233,7
3.907662084441356,55508,234,7
3.9076640719682185,55507,235,7
3.907704935686904,55506,236,7
3.9078530270318725,55505,237,7
3.907893818673857,55504,238,7
3.9079189082528774,55503,239,7
3.9079424171073294,55502,240,7
3.9080548289629435,55501,241,7
3.908067851866649,55500,242,7
3.9081092482648643,55499,243,7
3.908115270115902,55498,244,7
3.908182365924746,55497,245,7
3.9081919253723685,55496,246,7
3.9082328965320317,55495,247,7
3.908284051374835,55494,248,7
3.9083306215535423,55493,249,7
3.9083438697398925,55492,250,7
3.9083570905080443,55491,251,7
3.9084095541600763,55490,252,7
3.9084174133335985,55489,253,7
3.908437770635173,55488,254,7
3.9084562724750755,55487,255,7
3.908518930926669,55486,256,7
3.90852930566313,55485,257,7
3.9085781135746096,55484,258,7
3.908611658234112,55483,259,7
3.9087237676357596,55482,260,7
3.908739724329566,55481,261,7
3.9088100821452674,55480,262,7
3.90883513833571,55479,263,7
3.908849113859171,55478,264,7
3.908872294822964,55477,265,7
3.908890162199186,55476,266,7
3.9089584520374157,55475,267,7
3.909083314235595,55474,268,7
3.9091080746432083,55473,269,7
3.90911115693065,55472,270,7
3.909135083714435,55471,271,7
3.9091450529504352,55470,272,7
3.909165621956412,55469,273,7
3.9091685924385198,55468,274,7
3.9091701968456305,55467,275,7
3.909250687240733,55466,276,7
3.909274941743774,55465,277,7
3.9092891152474314,55464,278,7
3.909308550526645,55463,279,7
3.909397316865724,55462,280,7
3.909433062937913,55461,281,7
3.909456729996863,55460,282,7
3.9095822165700347,55459,283,7
3.9096009531538387,55458,284,7
3.9096219775156307,55457,285,7
3.909635495615687,55456,286,7
3.9096588535430907,55455,287,7
3.9096633274568235,55454,288,7
3.909680179215956,55453,289,7
3.909707605719182,55452,290,7
3.909711772764304,55451,291,7
3.9097503483549567,55450,292,7
3.9097825388138694,55449,293,7
3.9098243372780366,55448,294,7
3.9098785384954406,55447,295,7
3.909916815338736,55446,296,7
3.9099358923968444,55445,297,7
3.909957153087306,55444,298,7
3.9099677755701587,55443,299,7
3.9100320547151686,55442,300,7
3.9100499239447184,55441,301,7
3.9100991488668955,55440,302,7
3.9101214797659347,55439,303,7
3.91021475994584,55438,304,7
3.9102367790313477,55437,305,7
3.9102837175555636,55436,306,7
3.910291725752684,55435,307,7
3.9103011747466034,55434,308,7
3.910306424089942,55433,309,7
3.910322138366129,55432,310,7
3.9103632305110296,55431,311,7
3.9103830660987713,55430,312,7
3.910460353630131,55429,313,7
3.9105566237013596,55428,314,7
3.9105716744253374,55427,315,7
3.9105919309482573,55426,316,7
3.9106759956699646,55425,317,7
