t,S,I,R
0.0,55748,1,0
3.5555922047591713,55747,2,0
3.8581722525791387,55746,3,0
4.0466708808953555,55745,4,0
4.122223055740926,55745,3,1
4.189528218172772,55744,4,1
4.284222014931439,55743,5,1
4.411217833307808,55743,4,2
4.548871504761964,55742,5,2
4.590332550854094,55742,4,3
4.650656964124416,55742,3,4
5.548564251646731,55741,4,4
5.641455477208394,55740,5,4
5.758476590814802,55739,6,4
5.936095898003233,55738,7,4
6.215338028495031,55737,8,4
6.343263341510273,55736,9,4
6.379300281551591,55735,10,4
6.432432392558246,55734,11,4
6.535173848831157,55733,12,4
6.5697638475975975,55733,11,5
6.592922262711921,55733,10,6
6.66250394029011,55733,9,7
7.067201491472184,55733,8,8
7.250999835442841,55733,7,9
7.338686736277289,55732,8,9
7.644439240982173,55731,9,9
7.7180510335093455,55731,8,10
7.818998777807737,55730,9,10
7.937168195647196,55730,8,11
7.9685440934494425,55729,9,11
8.086313529538124,55728,10,11
8.086445966406371,55728,9,12
8.143202982603498,55727,10,12
8.177245553687463,55726,11,12
8.181020868753444,55725,12,12
8.185377256767582,55724,13,12
8.20772472684967,55723,14,12
8.218962973900688,55722,15,12
8.236087841085219,55721,16,12
8.254459059188516,55720,17,12
8.257522188831556,55719,18,12
8.257765130745051,55718,19,12
8.267645420217839,55717,20,12
8.291948446158791,55716,21,12
8.296961943309805,55715,22,12
8.302040803693563,55714,23,12
8.317893302629319,55713,24,12
8.331360950412982,55712,25,12
8.345899235812617,55711,26,12
8.34793834359966,55710,27,12
8.353160350002726,55709,28,12
8.370724114320238,55708,29,12
8.373890820993381,55707,30,12
8.377494373532352,55706,31,12
8.384973343990254,55705,32,12
8.392686136175524,55705,31,13
8.393563816051456,55704,32,13
8.397220031367048,55703,33,13
8.399511204580445,55702,34,13
8.399682608148428,55701,35,13
8.400846009691904,55700,36,13
8.402942777615246,55699,37,13
8.40456899972667,55698,38,13
8.407331651877664,55697,39,13
8.409315901840111,55696,40,13
8.417167285387505,55695,41,13
8.421076197900378,55694,42,13
8.421926430863092,55693,43,13
8.424666356438571,55692,44,13
8.426525736403804,55691,45,13
8.434751178622927,55690,46,13
8.437242919883966,55689,47,13
8.438613870840573,55688,48,13
8.440780363397053,55687,49,13
8.441656806113075,55686,50,13
8.443915114394237,55685,51,13
8.446813596554524,55684,52,13
8.448497016323685,55683,53,13
8.44967893989524,55682,54,13
8.451663998693931,55682,53,14
8.455421529844067,55681,54,14
8.45610062595347,55680,55,14
8.46710688428956,55679,56,14
8.467743779616525,55678,57,14
8.470720831597392,55677,58,14
8.4710444731506,55677,57,15
8.471454776376953,55676,58,15
8.471784784260977,55675,59,15
8.476239916836272,55674,60,15
8.47684069407063,55673,61,15
8.486441102952407,55672,62,15
8.488005497081257,55671,63,15
8.48836522496962,55671,62,16
8.49674624102436,55670,63,16
8.496797668783422,55669,64,16
8.50305441270526,55668,65,16
8.511070156484926,55667,66,16
8.514734217099665,55666,67,16
8.516996768278439,55665,68,16
8.519274994247407,55664,69,16
8.531229795096156,55663,70,16
8.538347779929664,55662,71,16
8.539464475559639,55661,72,16
8.541349623593478,55660,73,16
8.541929471690635,55659,74,16
8.549926577372341,55658,75,16
8.549935327152017,55657,76,16
8.55076930427013,55656,77,16
8.552681013002264,55655,78,16
8.556299531245807,55655,77,17
8.55882747743934,55654,78,17
8.560995135232057,55653,79,17
8.563123542878822,55652,80,17
8.564064985491365,55651,81,17
8.564435144711373,55650,82,17
8.565233882884314,55649,83,17
8.566703432525621,55648,84,17
8.567886490582016,55647,85,17
8.573697555882493,55646,86,17
8.576307484595585,55645,87,17
8.585404158260591,55644,88,17
8.589145449045652,55643,89,17
8.589724375484256,55642,90,17
8.590258973571009,55641,91,17
8.59179183448614,55640,92,17
8.60110969694324,55639,93,17
8.603399183906767,55638,94,17
8.603706113594702,55637,95,17
8.604000548805354,55637,94,18
8.618363527033505,55636,95,18
