t,S,I,R
0.0,55748,1,0
2.7775864593406077,55747,2,0
4.662144639187044,55746,3,0
5.046088022367517,55745,4,0
5.574966894346189,55744,5,0
6.277011919209376,55743,6,0
8.51333784653347,55742,7,0
9.621277882361989,55741,8,0
10.049293458464174,55740,9,0
10.062961992294976,55739,10,0
10.298528639069922,55738,11,0
10.569088641718878,55737,12,0
10.920125089995622,55736,13,0
11.198889776859977,55735,14,0
11.34481670305955,55734,15,0
11.438127935602388,55733,16,0
11.510487898332702,55732,17,0
11.688435492228285,55731,18,0
11.862255635087369,55730,19,0
12.306906048987715,55729,20,0
12.411719849915452,55729,19,1
13.02129724785833,55728,20,1
13.232339911836378,55727,21,1
13.252476494719264,55726,22,1
13.476705142516346,55725,23,1
13.538018001657223,55724,24,1
13.542806082441396,55723,25,1
13.82878256204763,55722,26,1
13.86021944628686,55721,27,1
13.868936728649624,55720,28,1
13.89484119893465,55720,27,2
13.910682912035254,55719,28,2
13.919804943280228,55718,29,2
14.074651956984829,55717,30,2
14.07670451786784,55716,31,2
14.078741478925009,55715,32,2
14.105985424719648,55714,33,2
14.171221734319591,55713,34,2
14.197143173005896,55712,35,2
14.198444872687924,55711,36,2
14.220596632415056,55710,37,2
14.222914787035162,55709,38,2
14.230100511010606,55708,39,2
14.268512234556049,55708,38,3
14.299808340979899,55707,39,3
14.308056215053178,55706,40,3
14.33958967943694,55706,39,4
14.3782662501646,55705,40,4
14.400491400478872,55704,41,4
14.455131615925788,55703,42,4
14.467412484801475,55703,41,5
14.478942246171,55702,42,5
14.483162863206905,55701,43,5
14.493238070169907,55700,44,5
14.504783667248384,55699,45,5
14.631380916682613,55698,46,5
14.671087986935156,55697,47,5
14.688107843714336,55696,48,5
14.739689658224693,55695,49,5
14.753987060731989,55694,50,5
14.8021142309129,55693,51,5
14.812031928553518,55692,52,5
14.965950112948354,55691,53,5
14.999158522737577,55690,54,5
15.059891386432287,55689,55,5
15.118126635480754,55688,56,5
15.119880073432473,55687,57,5
15.151866294654868,55686,58,5
15.227900917471139,55685,59,5
15.241013806340536,55684,60,5
15.258015716321355,55683,61,5
15.26640898138134,55682,62,5
15.268774676638424,55681,63,5
15.303782272844689,55680,64,5
15.312938265356944,55679,65,5
15.335855271613614,55678,66,5
15.341561846618252,55677,67,5
15.341896890373867,55676,68,5
15.343496214964619,55676,67,6
15.354958743990986,55675,68,6
15.360884618199348,55674,69,6
15.367552844882807,55673,70,6
15.379278739065226,55672,71,6
15.387128952909974,55671,72,6
15.391087501057662,55670,73,6
15.399935799177443,55669,74,6
15.425847898387081,55668,75,6
15.435156131100104,55667,76,6
15.435922423471814,55666,77,6
15.45004025327641,55665,78,6
15.454814375415951,55664,79,6
15.476899954410701,55663,80,6
15.478161641553962,55662,81,6
15.479530150373472,55661,82,6
15.502522548598396,55660,83,6
15.508030087345867,55659,84,6
15.520193483122478,55658,85,6
15.555079546479083,55657,86,6
15.55720941098853,55656,87,6
15.563103175082919,55655,88,6
15.58035714959776,55654,89,6
15.582986729063874,55653,90,6
15.592912797588252,55652,91,6
15.598555541785023,55651,92,6
15.636898456643566,55650,93,6
15.638939747184391,55649,94,6
15.639397355148263,55648,95,6
15.645157478230391,55647,96,6
15.648177999310478,55646,97,6
15.6583015581623,55645,98,6
15.696270386187413,55644,99,6
15.701823592928221,55643,100,6
15.705738130253431,55642,101,6
15.71869643999396,55641,102,6
15.725729936690348,55640,103,6
15.729201142941989,55639,104,6
15.729546019809359,55638,105,6
15.736951412784814,55637,106,6
15.738535950128668,55636,107,6
15.751916694009369,55635,108,6
15.752173321540555,55634,109,6
15.771063405436525,55633,110,6
15.77772021300369,55632,111,6
15.791166254156522,55631,112,6
15.815517184827192,55630,113,6
15.81804215424398,55629,114,6
15.81889711016409,55628,115,6
15.848265178906644,55627,116,6
15.849353849628617,55626,117,6
15.859471622584415,55625,118,6
15.868757279441672,55624,119,6
15.871974663405236,55623,120,6
15.88478967961002,55622,121,6
15.89465845701666,55621,122,6
15.897218295510424,55620,123,6
15.900315889871315,55619,124,6
15.916849226522462,55618,125,6
15.917549104954228,55617,126,6
15.918776193155356,55616,127,6
15.931199285274424,55615,128,6
15.932864325805697,55614,129,6
15.941156818051477,55613,130,6
15.942037784540448,55612,131,6
15.946529822973941,55611,132,6
15.952511192551007,55610,133,6
15.964284341276596,55609,134,6
15.97370553704878,55608,135,6
