t,S,I,R
0.0,55748,1,0
2.4206428026227695,55747,2,0
2.4965559354854903,55746,3,0
2.9665270548529836,55745,4,0
3.6854475298208174,55744,5,0
4.150446827786875,55743,6,0
4.203355769682268,55742,7,0
4.504584001172933,55741,8,0
4.721233864674338,55740,9,0
5.240137174930206,55739,10,0
5.730984146669572,55738,11,0
5.784409253279738,55737,12,0
5.849068429871195,55736,13,0
5.9037369666784265,55735,14,0
6.068488431924395,55734,15,0
6.092551884952855,55733,16,0
6.481104358668885,55732,17,0
6.570732743846981,55731,18,0
6.582718550327234,55730,19,0
6.607827158257742,55729,20,0
6.628442908933448,55728,21,0
6.638605526976401,55727,22,0
6.707129605325718,55726,23,0
6.712873607899779,55725,24,0
6.722514988276448,55724,25,0
6.734166388271171,55723,26,0
6.748218517095623,55722,27,0
6.751643055942316,55721,28,0
6.75681195356799,55720,29,0
6.764218684850669,55719,30,0
6.764253326289605,55718,31,0
6.79829412125184,55717,32,0
6.814204895647158,55716,33,0
6.8225922053965204,55715,34,0
6.8251614652894865,55714,35,0
6.834805085275834,55713,36,0
6.899220622168957,55712,37,0
6.899650953504889,55711,38,0
6.899842041589094,55710,39,0
6.917789091111537,55709,40,0
6.920573947812483,55708,41,0
6.935009736282189,55707,42,0
6.936705224884848,55706,43,0
6.961077715549039,55705,44,0
6.972948550182094,55704,45,0
6.976428762879581,55703,46,0
6.9841836301613975,55702,47,0
6.992913102794883,55701,48,0
7.007676410236216,55700,49,0
7.009052985547958,55699,50,0
7.028569542254958,55698,51,0
7.035488189646063,55697,52,0
7.044404298524825,55696,53,0
7.047355008178294,55695,54,0
7.049047477621029,55694,55,0
7.053868281339729,55693,56,0
7.061171299712991,55692,57,0
7.0642400094790165,55691,58,0
7.0659697853858665,55690,59,0
7.067087945619491,55689,60,0
7.075896518801204,55688,61,0
7.0812478638277785,55687,62,0
7.086738410235188,55686,63,0
7.088179549122877,55685,64,0
7.091042860528055,55684,65,0
7.099255475822522,55683,66,0
7.102597587653743,55682,67,0
7.107113212167128,55681,68,0
7.108922977429297,55680,69,0
7.113660718779943,55679,70,0
7.114388408713284,55678,71,0
7.115248569263225,55677,72,0
7.1195857498064425,55676,73,0
7.121382445674526,55676,72,1
7.1241192147830885,55675,73,1
7.125871929645636,55674,74,1
7.134174699281035,55673,75,1
7.136684048550823,55672,76,1
7.138267190101437,55671,77,1
7.141492696194884,55670,78,1
7.143252454288454,55669,79,1
7.150881750985075,55668,80,1
7.151104075198929,55667,81,1
7.169214571409451,55666,82,1
7.170504325260798,55665,83,1
7.176614832550629,55664,84,1
7.185390741064539,55663,85,1
7.191429701023713,55662,86,1
7.192296472731158,55661,87,1
7.195582005249506,55660,88,1
7.20643148193767,55659,89,1
7.2075534484479045,55658,90,1
7.21335740950291,55657,91,1
7.2141614990705945,55656,92,1
7.214515117516543,55655,93,1
7.218425540713397,55654,94,1
7.219433975489719,55653,95,1
7.220530006983423,55652,96,1
7.2239417433288295,55651,97,1
7.2248327701884865,55650,98,1
7.237229017219578,55649,99,1
7.239196884979774,55648,100,1
7.24035912776532,55647,101,1
7.25013879572643,55646,102,1
7.2528545669535465,55645,103,1
7.253856629654373,55644,104,1
7.2541883611534645,55644,103,2
7.254393520255285,55643,104,2
7.2602094255932155,55642,105,2
7.263627470001316,55641,106,2
7.270000211445181,55640,107,2
7.270714940460904,55639,108,2
7.273143219694574,55638,109,2
7.285741948501093,55637,110,2
7.287413840818399,55636,111,2
7.289236602716803,55635,112,2
7.303648543624204,55634,113,2
7.3041111820833775,55633,114,2
7.307974478992074,55632,115,2
7.311201421482579,55631,116,2
7.315410876336795,55630,117,2
7.316938940442064,55629,118,2
7.317645092082527,55628,119,2
7.318210920818626,55627,120,2
7.3219188728115965,55626,121,2
7.326072733619762,55625,122,2
7.326553434031445,55624,123,2
7.327090082620152,55623,124,2
7.33058558320663,55622,125,2
7.331842773521463,55621,126,2
7.333814796738372,55620,127,2
7.336322933201044,55619,128,2
7.337007348639937,55618,129,2
7.339236928160965,55617,130,2
7.343152988386492,55616,131,2
7.344094719454678,55615,132,2
7.344307741054497,55614,133,2
7.344911488417515,55613,134,2
7.345530346475354,55612,135,2
7.347844080456713,55611,136,2
7.350893188291047,55610,137,2
7.351054353406095,55609,138,2
7.35114283001427,55608,139,2
7.354233242310239,55607,140,2
7.355468015072097,55606,141,2
7.359658632667811,55605,142,2
7.360676743057091,55604,143,2
7.362036038837744,55603,144,2
7.362840809557792,55602,145,2
7.362910071184481,55601,146,2
7.363796355446599,55600,147,2
7.364360489271096,55599,148,2
7.3678345340256515,55598,149,2
7.369459114292109,55597,150,2
7.3705374831714,55596,151,2
7.371608319816293,55595,152,2
7.372614208622002,55594,153,2
7.3729946402468824,55593,154,2
7.374779665040883,55592,155,2
7.375208783284053,55591,156,2
7.3758544085769975,55590,157,2
7.376152782829021,55589,158,2
7.377305661629618,55588,159,2
7.377838783981162,55587,160,2
7.38076144433873,55586,161,2
7.382594440833888,55585,162,2
7.385063004491197,55584,163,2
7.385294561517773,55583,164,2
7.385346778163591,55582,165,2
7.385692286128882,55581,166,2
7.387745219858901,55580,167,2
7.393417905152797,55579,168,2
7.3954819302719,55578,169,2
7.3974316454307,55577,170,2
7.398269204744971,55576,171,2
7.398683350010277,55575,172,2
7.401635669785511,55574,173,2
7.401828764565732,55573,174,2
7.402875700593705,55573,173,3
7.40551398806063,55572,174,3
7.406839358747263,55571,175,3
7.408888019768561,55570,176,3
7.409371129040077,55569,177,3
7.410694552398072,55568,178,3
7.410854739497051,55567,179,3
7.411456895321716,55566,180,3
7.411678975546129,55565,181,3
7.41304173412434,55564,182,3
7.413251725829385,55563,183,3
7.413906337606139,55562,184,3
7.4142697121248515,55561,185,3
7.415402854027824,55560,186,3
7.416156063915446,55559,187,3
7.416689875627011,55558,188,3
7.4169595906514205,55557,189,3
7.4184571727156845,55556,190,3
7.4185042172975075,55555,191,3
7.419238442583314,55554,192,3
7.419800490357188,55553,193,3
7.41994277714152,55552,194,3
7.423459298024085,55551,195,3
7.423859006415918,55550,196,3
7.423999995672336,55549,197,3
7.424553228032922,55548,198,3
7.425123594716527,55547,199,3
7.425723743041711,55546,200,3
7.425900800979683,55545,201,3
7.426475525223517,55544,202,3
7.4265955953773375,55543,203,3
7.4272150991867125,55542,204,3
7.4290226480273,55541,205,3
7.429119261147433,55540,206,3
7.430390491024473,55539,207,3
7.431164263572711,55538,208,3
7.431179418558568,55537,209,3
7.432239627307672,55536,210,3
7.432243544170581,55535,211,3
7.432450481773267,55534,212,3
7.432636792004604,55533,213,3
7.432714736068188,55532,214,3
7.434058204479316,55531,215,3
7.434178860271491,55530,216,3
7.4341967615920055,55529,217,3
7.435117976695357,55528,218,3
7.4354658463233765,55527,219,3
7.4354872920200155,55526,220,3
7.435937514422382,55525,221,3
7.438153833407086,55524,222,3
7.438971796808567,55523,223,3
7.439707097394464,55522,224,3
7.44019959316153,55521,225,3
7.441357971465013,55520,226,3
7.441654608683588,55519,227,3
7.441740695331162,55518,228,3
7.442649822751971,55517,229,3
7.443241087177771,55516,230,3
7.443336689145261,55515,231,3
7.443549066894817,55514,232,3
7.443809444812508,55513,233,3
7.444718589504668,55512,234,3
7.4447275997418325,55511,235,3
7.445221985065094,55510,236,3
7.4456994630223585,55509,237,3
7.44641226993208,55508,238,3
7.446429014067958,55507,239,3
7.446830792795929,55506,240,3
7.446931336501659,55505,241,3
7.447252170197285,55504,242,3
7.447460488497368,55503,243,3
7.4474954377346405,55502,244,3
7.447814778599016,55501,245,3
7.447902554472796,55500,246,3
7.449004327459754,55499,247,3
7.449258587516232,55498,248,3
7.4495807832377325,55497,249,3
7.449692996498506,55496,250,3
7.449917340931642,55495,251,3
7.450258024838895,55494,252,3
7.452088197827401,55493,253,3
7.4522468823533154,55492,254,3
7.452738369702286,55491,255,3
7.452801369352514,55490,256,3
7.453375379354103,55489,257,3
7.453683913368248,55488,258,3
7.454098827692186,55487,259,3
7.455637814019335,55486,260,3
7.455933440077695,55485,261,3
7.456540624072382,55484,262,3
7.456631530310016,55483,263,3
7.456930657472473,55482,264,3
7.457290882761715,55481,265,3
7.457298594587703,55480,266,3
7.457931061089949,55479,267,3
7.458417082771476,55478,268,3
7.458464350879553,55477,269,3
7.458861854265935,55476,270,3
7.458980370724548,55475,271,3
7.45922214313841,55474,272,3
7.459311649109383,55473,273,3
7.459909461513201,55472,274,3
7.459915147592175,55471,275,3
7.460661153068035,55470,276,3
7.461549107775049,55469,277,3
7.461704735075959,55468,278,3
7.46206392051041,55467,279,3
7.462513011624453,55466,280,3
7.4627483370397165,55465,281,3
7.4627941441035555,55464,282,3
7.4628072873081805,55463,283,3
7.463167004960067,55462,284,3
7.463463708439307,55461,285,3
7.463843997335955,55460,286,3
7.4642094144009405,55459,287,3
7.464465416187823,55458,288,3
7.464511358178669,55457,289,3
7.464527121034784,55456,290,3
7.464638379413698,55455,291,3
7.464708998912694,55454,292,3
7.464987068020175,55453,293,3
7.465184292175003,55452,294,3
7.466374647974768,55451,295,3
7.46659492535227,55450,296,3
7.467083384522089,55449,297,3
7.468591436680421,55448,298,3
7.468594340506864,55447,299,3
7.468995256463369,55446,300,3
7.4690831455422195,55445,301,3
7.4692618090078255,55444,302,3
7.4700968594754285,55443,303,3
7.470208960451638,55442,304,3
7.470243108954536,55441,305,3
7.471985729762945,55440,306,3
7.472208742612032,55439,307,3
7.472433908866812,55438,308,3
7.472871464663854,55437,309,3
7.473340821184462,55436,310,3
7.473411352590141,55435,311,3
7.473581252512235,55434,312,3
7.473632820102895,55433,313,3
7.4739339781850775,55432,314,3
7.474154230171334,55431,315,3
7.474290196811586,55430,316,3
7.474615126112752,55429,317,3
7.47474462458152,55428,318,3
7.474973279247044,55427,319,3
7.475197292369551,55426,320,3
7.475381144651296,55425,321,3
7.475584320240905,55424,322,3
7.475638380103197,55423,323,3
7.476220657577375,55422,324,3
7.476252704496068,55421,325,3
7.47643457543361,55420,326,3
7.476509854653332,55419,327,3
7.47702556697814,55418,328,3
7.4770406862474275,55417,329,3
7.477168172232481,55416,330,3
7.477419309834101,55415,331,3
7.477774408693085,55414,332,3
7.477920337797863,55413,333,3
7.477937139409024,55412,334,3
7.4783206895046055,55411,335,3
7.4784986181517095,55410,336,3
7.4792768719092955,55409,337,3
7.47967186023031,55408,338,3
7.47979633652736,55407,339,3
7.47984451900445,55406,340,3
7.479867342089141,55405,341,3
7.48000894487176,55404,342,3
7.48005668149429,55403,343,3
7.4800603523364035,55402,344,3
7.480206787111647,55401,345,3
7.480765105533824,55400,346,3
7.4809401055504,55399,347,3
7.481613151036873,55398,348,3
7.481654785096337,55397,349,3
7.481703370634419,55396,350,3
7.481756275097065,55395,351,3
7.481758556259933,55394,352,3
7.481820914718893,55393,353,3
7.482094902638074,55392,354,3
7.482295634525935,55391,355,3
7.482415724835215,55390,356,3
7.482459322309285,55389,357,3
7.482585927474574,55388,358,3
7.483434422286511,55387,359,3
7.484099607300285,55386,360,3
7.484262730623843,55385,361,3
7.484326119867823,55384,362,3
7.484463162154624,55383,363,3
7.484733506310075,55382,364,3
7.485133010079653,55381,365,3
7.4851426499721,55380,366,3
7.485516839578608,55379,367,3
7.485632972422727,55378,368,3
7.48575352056672,55377,369,3
7.486096745647358,55376,370,3
7.486210474565121,55375,371,3
7.486239105286079,55374,372,3
7.486406940962372,55373,373,3
7.486530247457335,55372,374,3
7.486560993178928,55371,375,3
7.486826658902122,55370,376,3
7.486827242386753,55369,377,3
7.486973930327386,55368,378,3
7.487078381084185,55367,379,3
7.487095620180388,55366,380,3
7.487107000958399,55365,381,3
7.487292006083169,55364,382,3
7.487339219165815,55363,383,3
7.487685478635633,55362,384,3
7.487941521598153,55361,385,3
7.488140556564154,55360,386,3
7.488531300336763,55359,387,3
