t,S,I,R
0.0,55748,1,0
0.06043014445482007,55747,2,0
0.2600335148286488,55746,3,0
0.39413836523999446,55745,4,0
0.5068539959149743,55744,5,0
0.6424128108857909,55743,6,0
0.6730277076256148,55742,7,0
0.7332724643182317,55741,8,0
0.7994296567439059,55740,9,0
0.8385060006383157,55739,10,0
0.8535391787714367,55738,11,0
0.9027722782802534,55737,12,0
1.001878179153058,55736,13,0
1.0306969105747574,55735,14,0
1.0493662076851538,55734,15,0
1.0504977717963928,55733,16,0
1.0772377716594435,55732,17,0
1.1321647243979278,55731,18,0
1.2473676395798432,55730,19,0
1.24778297268167,55729,20,0
1.2587771455481978,55728,21,0
1.279885468868331,55727,22,0
1.2870364763522903,55726,23,0
1.329635659518061,55725,24,0
1.3306266757200722,55725,23,1
1.3583308615070087,55724,24,1
1.3583945933993937,55724,23,2
1.3622342927790418,55724,22,3
1.369253981090997,55723,23,3
1.3719853994259696,55722,24,3
1.3872051340703815,55721,25,3
1.4145660411255112,55720,26,3
1.4219160551718888,55719,27,3
1.4266524696392264,55718,28,3
1.43093925650977,55717,29,3
1.4313494140313532,55716,30,3
1.4431951888399,55715,31,3
1.446329076048587,55714,32,3
1.4483473848106525,55713,33,3
1.4494890824013864,55712,34,3
1.4552576797208163,55711,35,3
1.4585131868017538,55710,36,3
1.460329273806334,55709,37,3
1.4709504301703213,55708,38,3
1.47190063029104,55707,39,3
1.4786946627887156,55706,40,3
1.4788129966264425,55705,41,3
1.4863761345792477,55705,40,4
1.4876018299673397,55704,41,4
1.4877784114481951,55703,42,4
1.4885965675842239,55702,43,4
1.4976002208379509,55701,44,4
1.498387042950787,55700,45,4
1.5056469154159626,55699,46,4
1.515730450592208,55698,47,4
1.518559926526415,55697,48,4
1.5205505708135785,55696,49,4
1.5209095278112605,55695,50,4
1.5220430528634006,55694,51,4
1.5222951391442585,55693,52,4
1.5223431807916579,55692,53,4
1.5227053862309663,55691,54,4
1.5229159549226727,55690,55,4
1.5239876995271238,55689,56,4
1.5264766606401605,55688,57,4
1.526731668308645,55687,58,4
1.5282851247959526,55686,59,4
1.530539632986306,55685,60,4
1.531459448934931,55684,61,4
1.5407527897530826,55683,62,4
1.5410155597154405,55682,63,4
1.5411239212511796,55681,64,4
1.5463402502911214,55680,65,4
1.5464401547800464,55680,64,5
1.5478341225418095,55679,65,5
1.5479061564354035,55678,66,5
1.5485999061927127,55677,67,5
1.5488253112660855,55676,68,5
1.5491314548411468,55675,69,5
1.5526178545656704,55674,70,5
1.555957267621801,55673,71,5
1.5568334105525774,55672,72,5
1.557510333161728,55671,73,5
1.5583608900337342,55670,74,5
1.5590347013746861,55669,75,5
1.5600512953228285,55668,76,5
1.5611320767715282,55667,77,5
1.5617591099496508,55666,78,5
1.5622927431246296,55665,79,5
1.5623003739230195,55664,80,5
1.563014976718696,55663,81,5
1.5641645540640252,55663,80,6
1.56610274403057,55662,81,6
1.568542138538548,55661,82,6
1.568648177178856,55660,83,6
1.56907377509522,55659,84,6
1.5697384168396749,55658,85,6
1.5699749749465806,55657,86,6
1.5712295709372834,55656,87,6
1.5727643199997368,55655,88,6
1.5738266947772253,55654,89,6
1.5748763638397163,55653,90,6
1.5789204275212285,55652,91,6
1.5799059921791545,55651,92,6
1.5816637511896985,55650,93,6
1.582846900845083,55650,92,7
1.583570553713348,55649,93,7
1.5836722420910259,55648,94,7
1.5866798927059915,55647,95,7
1.5877862806795335,55646,96,7
1.5898003876411835,55645,97,7
1.5900970943968522,55644,98,7
1.5922982454007981,55643,99,7
1.5928101103025307,55642,100,7
1.5941956789935223,55641,101,7
1.5957482263867562,55640,102,7
1.5960965379236627,55639,103,7
1.596256853311944,55638,104,7
1.59763695540351,55637,105,7
1.5977547297485046,55636,106,7
1.5980330504694122,55635,107,7
1.5999672346027323,55634,108,7
1.60017607219803,55633,109,7
1.6003834490115783,55632,110,7
1.6009743784121195,55631,111,7
1.6038845549438463,55630,112,7
1.6058296756865433,55630,111,8
1.6067599974664035,55629,112,8
1.6077258900934968,55628,113,8
1.6083937328840807,55627,114,8
1.6086732263989392,55626,115,8
1.608994516863824,55625,116,8
1.6113993155104216,55624,117,8
1.6119699314658162,55623,118,8
1.6125153447090406,55623,117,9
1.6139074798076347,55622,118,9
1.6145694264152024,55621,119,9
1.6153276822980795,55620,120,9
1.6173074940484535,55619,121,9
1.6179139518056918,55618,122,9
1.6199163630062194,55617,123,9
1.6219389684594794,55616,124,9
1.6258856017976098,55615,125,9
1.6262462234108175,55614,126,9
1.626955275793677,55613,127,9
1.6272674399726221,55612,128,9
1.6281863178064189,55611,129,9
1.6284971433560922,55610,130,9
1.6289770277838498,55609,131,9
1.6290100061228419,55608,132,9
1.6292846934019847,55607,133,9
1.6321473426467314,55606,134,9
1.6332348060434776,55605,135,9
1.6353333238406487,55604,136,9
1.6358809454943675,55603,137,9
1.6363508845916233,55602,138,9
1.6380075974719248,55601,139,9
1.639811736977587,55600,140,9
1.6415637742221756,55599,141,9
1.6420468982388796,55598,142,9
1.6442835343856617,55597,143,9
1.6449495743417941,55596,144,9
1.6449592918659912,55596,143,10
1.644984545553626,55595,144,10
1.645678966610207,55594,145,10
1.6481296713210607,55593,146,10
1.64877993978544,55593,145,11
1.649943594103651,55592,146,11
1.6509694245321085,55591,147,11
1.6524346627091924,55590,148,11
1.6538673904430508,55589,149,11
1.6540970008737268,55588,150,11
1.654531316482992,55587,151,11
1.6562277639708516,55586,152,11
1.656385129741696,55585,153,11
1.6564006610363382,55585,152,12
1.6565625107931072,55584,153,12
1.6574249379550587,55583,154,12
1.6576345469482676,55582,155,12
1.6584512422082085,55581,156,12
1.6586704264743948,55580,157,12
1.659500959533322,55579,158,12
1.661209580674351,55578,159,12
1.6613086333095013,55577,160,12
1.662281157872341,55576,161,12
1.6626576699260882,55575,162,12
1.6630165715632022,55574,163,12
1.6647662714945963,55574,162,13
1.6669335736499336,55573,163,13
1.66869009522384,55572,164,13
1.6696882499303565,55571,165,13
1.6700796493222991,55570,166,13
1.6706505953499644,55569,167,13
1.6717126514198666,55568,168,13
1.672337807512603,55567,169,13
1.6726378520708736,55566,170,13
1.6734013000029986,55565,171,13
1.6737874844812723,55564,172,13
1.6740833168652587,55563,173,13
1.6743277997837103,55562,174,13
1.6747383187143075,55561,175,13
1.67504164355958,55560,176,13
1.6755707071683303,55559,177,13
1.6766819226018885,55559,176,14
1.676858228933958,55558,177,14
1.676944164270513,55557,178,14
1.6776687827004562,55556,179,14
1.67820320958152,55555,180,14
