t,S,I,R
0.0,55748,1,0
2.9259000611830395,55747,2,0
6.8147429327874605,55746,3,0
6.843098354554762,55745,4,0
7.0227581469509825,55744,5,0
7.104529454034265,55743,6,0
7.129817003336537,55742,7,0
7.218454248852861,55741,8,0
7.500010018023909,55740,9,0
7.612400001668273,55739,10,0
7.698676052032534,55738,11,0
7.815434806369371,55737,12,0
7.870991333674644,55736,13,0
7.891219507131559,55735,14,0
7.893091554315155,55734,15,0
7.913251120423716,55733,16,0
7.9481535501856575,55732,17,0
8.06037215024699,55731,18,0
8.10569249184341,55730,19,0
8.109909029170044,55729,20,0
8.200503328955175,55728,21,0
8.204051335786827,55727,22,0
8.299159616953835,55726,23,0
8.36300779246847,55725,24,0
8.391666723658622,55724,25,0
8.435570992844907,55723,26,0
8.441281826832187,55722,27,0
8.492399758548311,55721,28,0
8.566288753549438,55720,29,0
8.607745882278525,55719,30,0
8.627234774160145,55718,31,0
8.662650136215088,55717,32,0
8.6899467449035,55716,33,0
8.696992822692634,55715,34,0
8.724709512040858,55714,35,0
8.7457341461049,55713,36,0
8.756993401030908,55712,37,0
8.791930401954964,55711,38,0
8.813439410814292,55710,39,0
8.823833132067275,55709,40,0
8.893132556170372,55708,41,0
8.893939981115636,55707,42,0
8.90751720143937,55706,43,0
8.9847561836709,55705,44,0
9.01305622888296,55704,45,0
9.020393826633574,55703,46,0
9.062581344697817,55702,47,0
9.064005147878017,55701,48,0
9.07133892740885,55701,47,1
9.074001390574642,55700,48,1
9.117983800975468,55699,49,1
9.119027960603008,55698,50,1
9.132934388551547,55697,51,1
9.137166138170956,55696,52,1
9.137670439648216,55695,53,1
9.13791118263314,55694,54,1
9.142177581933375,55693,55,1
9.143956654531125,55692,56,1
9.151479638272775,55691,57,1
9.163470602696608,55690,58,1
9.163988473907137,55689,59,1
9.166229402148783,55688,60,1
9.171098590477339,55687,61,1
9.192803220327184,55686,62,1
9.193112671513267,55685,63,1
9.194150912203142,55684,64,1
9.19444452789598,55683,65,1
9.195257427461067,55682,66,1
9.1957006811934,55681,67,1
9.195932449957253,55680,68,1
9.196327770445953,55679,69,1
9.197459404500618,55678,70,1
9.19848712474673,55677,71,1
9.19882584781821,55676,72,1
9.199275613281129,55675,73,1
