t,S,I,R
0.0,55748,1,0
6.210748860530205,55747,2,0
6.41820274172897,55747,1,1
7.21581364071261,55746,2,1
7.479626619450824,55745,3,1
7.491664686898414,55744,4,1
7.918174390334922,55743,5,1
8.042991476242655,55742,6,1
8.046447820323987,55741,7,1
8.059710776099296,55740,8,1
8.064854814324466,55739,9,1
8.144800810862055,55738,10,1
8.14485912191023,55737,11,1
8.216760051781625,55736,12,1
8.316755891325407,55735,13,1
8.3556518085937,55735,12,2
8.381170856557365,55734,13,2
8.402223253031183,55733,14,2
8.48034822196047,55732,15,2
8.50691199980924,55731,16,2
8.515577490916478,55730,17,2
8.52337189329009,55729,18,2
8.528506754721333,55728,19,2
8.54013463859734,55727,20,2
8.552557992529115,55726,21,2
8.566663230520556,55725,22,2
8.60604205533032,55724,23,2
8.614184084450423,55723,24,2
8.61627646120385,55722,25,2
8.619505280800256,55721,26,2
8.619874597706897,55720,27,2
8.620839878981316,55719,28,2
8.62306330607671,55718,29,2
8.624551092547069,55717,30,2
8.628800768256568,55716,31,2
8.632076336935032,55715,32,2
8.632511365368133,55714,33,2
8.634388176980433,55713,34,2
8.637685907526084,55712,35,2
8.638641924995731,55711,36,2
8.639572312451113,55710,37,2
8.639701428102008,55709,38,2
8.642300558004708,55708,39,2
8.642644930860301,55707,40,2
8.643683955076478,55706,41,2
8.644784841170212,55705,42,2
8.644999095450347,55704,43,2
8.645329253925583,55703,44,2
8.645439633110243,55702,45,2
8.645579801694534,55701,46,2
8.647037656153163,55700,47,2
8.647110858701243,55699,48,2
8.648125925146909,55698,49,2
8.64854362814201,55697,50,2
8.648898881264437,55696,51,2
8.649117739810345,55695,52,2
8.649948824764369,55694,53,2
8.650404443556864,55693,54,2
8.651449768993146,55692,55,2
8.652468665528344,55691,56,2
8.652662738084729,55690,57,2
8.65303913772087,55689,58,2
8.653748547515153,55688,59,2
8.653793417431258,55687,60,2
8.654222876641331,55686,61,2
8.654263354910928,55685,62,2
8.654483773540216,55684,63,2
8.654745514308496,55683,64,2
8.654829081736253,55682,65,2
8.655305977256752,55681,66,2
8.655321684181121,55680,67,2
8.655329524977535,55679,68,2
8.655419275642249,55678,69,2
8.655700868399471,55677,70,2
8.655798183640528,55676,71,2
8.655842661609704,55675,72,2
8.656088984276902,55674,73,2
8.656393640165252,55673,74,2
8.656889963276388,55672,75,2
8.65768474893343,55671,76,2
8.657840507085785,55670,77,2
8.657856273550804,55669,78,2
8.658009966517891,55668,79,2
8.658046273987841,55667,80,2
8.658556816139292,55666,81,2
8.658904846195616,55665,82,2
8.659330229143077,55664,83,2
8.65942946965333,55663,84,2
8.65960192789622,55662,85,2
8.659793551642618,55661,86,2
8.660482586565752,55660,87,2
8.660508743604437,55659,88,2
8.660716108438558,55658,89,2
8.66117033247846,55657,90,2
8.66148396195994,55656,91,2
8.661543789612807,55655,92,2
8.661878139441535,55654,93,2
8.661972345317858,55653,94,2
8.662442416059813,55652,95,2
8.662458218415965,55651,96,2
8.662474232887885,55650,97,2
8.66251938175346,55649,98,2
8.66279344063573,55648,99,2
8.662987205947843,55647,100,2
8.662997271168457,55646,101,2
8.663152243006445,55645,102,2
8.66321721445806,55644,103,2
8.663295592118267,55643,104,2
8.663604424116652,55642,105,2
8.663703145314846,55641,106,2
8.663946275581248,55640,107,2
8.664013048281348,55639,108,2
8.664262235082429,55638,109,2
8.664541871168892,55637,110,2
8.665079476758748,55636,111,2
8.665094953011808,55635,112,2
8.665134591237086,55634,113,2
8.665297682145688,55633,114,2
8.665452558619053,55632,115,2
8.665598233257036,55631,116,2
8.66587641976828,55630,117,2
8.66601527177424,55629,118,2
8.666116417735703,55628,119,2
8.666333113458155,55627,120,2
8.666390000561638,55626,121,2
8.666676305533176,55625,122,2
8.66712354079136,55624,123,2
8.667153079600467,55623,124,2
8.667193137982968,55622,125,2
8.667198704055938,55621,126,2
8.667463335702744,55620,127,2
8.667558907812984,55619,128,2
8.6677066397058,55618,129,2
8.668129833399412,55617,130,2
8.668169668881793,55616,131,2
8.668387536591325,55615,132,2
8.668422798799497,55614,133,2
8.668669328077579,55613,134,2
8.668693439558593,55612,135,2
8.668797070926615,55611,136,2
8.668972758664768,55610,137,2
8.669308474314661,55609,138,2
8.669373704565887,55608,139,2
8.669388021278507,55607,140,2
8.669518848551473,55606,141,2
8.669564246627687,55605,142,2
8.669565082923034,55604,143,2
8.669744132534577,55603,144,2
8.66988184705805,55602,145,2
8.6700065018155,55601,146,2
8.670885892069542,55600,147,2
8.670886295246062,55599,148,2
8.67144452828541,55598,149,2
8.67145835301978,55597,150,2
8.671594872762338,55596,151,2
8.671757984320738,55595,152,2
8.671789658983805,55594,153,2
8.671849171904704,55593,154,2
8.671947426502761,55592,155,2
8.672368918866137,55591,156,2
8.672477907281518,55590,157,2
8.672510542360444,55589,158,2
8.672515123591298,55588,159,2
8.6725779036963,55587,160,2
8.672883621287157,55586,161,2
8.672929881310392,55585,162,2
8.672978435523802,55584,163,2
8.673012771801007,55583,164,2
8.673574063881292,55582,165,2
8.673619113725413,55581,166,2
8.67366925906351,55580,167,2
8.67372509775216,55579,168,2
8.673812514156248,55578,169,2
8.674015272898288,55577,170,2
8.674150148934324,55576,171,2
8.674315131460164,55575,172,2
8.6743778830049,55574,173,2
8.674665961468,55573,174,2
8.674831390405155,55572,175,2
8.674867971171544,55571,176,2
8.674906216523267,55570,177,2
8.674970591627423,55569,178,2
8.674982995332861,55568,179,2
8.675046442799397,55567,180,2
8.675116300247229,55566,181,2
8.675150639476337,55565,182,2
8.67522675472343,55564,183,2
8.675252602971566,55563,184,2
8.675599962856152,55562,185,2
8.676084039943579,55561,186,2
8.67630724245139,55560,187,2
8.676403604981786,55559,188,2
