t,S,I,R
0.0,55748,1,0
0.960354452159643,55747,2,0
0.991754735541491,55746,3,0
1.1566672811109686,55745,4,0
1.3061325790119236,55744,5,0
1.4766847852170202,55743,6,0
1.5890954973018019,55742,7,0
1.736294470919344,55741,8,0
1.7633363783343718,55740,9,0
1.864530802442061,55740,8,1
1.8758296667279715,55739,9,1
2.1557101710880877,55738,10,1
2.1598634560473413,55737,11,1
2.2160791506671935,55736,12,1
2.246652976022635,55735,13,1
2.3973546437246345,55734,14,1
2.400963761621794,55733,15,1
2.458328059516837,55732,16,1
2.521763788937506,55731,17,1
2.524234538878665,55731,16,2
2.5935699059459694,55730,17,2
2.6327550518317926,55729,18,2
2.6491051085432558,55728,19,2
2.670796627565346,55727,20,2
2.679420351548579,55726,21,2
2.68084914550311,55725,22,2
2.6831305108493875,55724,23,2
2.706407312042035,55723,24,2
2.749775369546132,55722,25,2
2.751808885157506,55721,26,2
2.758147973529946,55720,27,2
2.760916330981837,55719,28,2
2.7696289842917157,55718,29,2
2.7698324774705383,55718,28,3
2.7959707983368594,55717,29,3
2.8012033969470553,55716,30,3
2.8115378855532382,55715,31,3
2.818959813596646,55714,32,3
2.8203915821027263,55713,33,3
2.8433599444619335,55712,34,3
2.8446145560687,55711,35,3
2.852098438969851,55710,36,3
2.854613986638019,55709,37,3
2.8780155771867744,55708,38,3
2.8978184839776246,55707,39,3
2.9143893815295576,55706,40,3
2.9154921119527466,55705,41,3
2.9168453788377042,55704,42,3
2.928354360136029,55703,43,3
2.9445047238056237,55702,44,3
2.9474285790488497,55701,45,3
2.9507626066377015,55700,46,3
2.9529449995982064,55699,47,3
2.9574423208683567,55698,48,3
2.957865816224938,55697,49,3
2.962490116353857,55696,50,3
2.9719170426382835,55695,51,3
2.977729756885975,55694,52,3
2.98309151402288,55693,53,3
2.993386356808706,55692,54,3
2.9957148614214955,55691,55,3
2.9961686786497306,55690,56,3
3.0042518096383337,55689,57,3
3.005114390522103,55688,58,3
3.005804451022046,55687,59,3
3.0080318923880185,55686,60,3
3.0102083804123407,55685,61,3
3.0137288975161103,55684,62,3
3.0139501738204038,55683,63,3
3.0167821617257173,55682,64,3
3.0192056917599532,55681,65,3
3.0270089399709383,55680,66,3
3.040204212848785,55679,67,3
3.047878987379796,55678,68,3
3.051127208514241,55677,69,3
3.0517105919686607,55676,70,3
3.052273277423836,55675,71,3
3.0529575221677976,55674,72,3
3.0529851512311796,55673,73,3
3.0544550104907415,55672,74,3
3.0630318059580244,55672,73,4
3.071681075652386,55671,74,4
3.080783331510609,55670,75,4
3.0879870298104746,55669,76,4
3.0891359716146156,55668,77,4
3.0901269993560323,55667,78,4
3.0909969123847585,55666,79,4
3.092661901928428,55665,80,4
3.0973850181731897,55664,81,4
3.0989905176253356,55663,82,4
3.1002254639436444,55662,83,4
3.103956895216502,55661,84,4
3.1064539014728956,55660,85,4
