t,S,I,R
0.0,55748,1,0
0.5036885966264514,55747,2,0
0.9411259576158241,55746,3,0
1.0685730198513055,55745,4,0
1.223521321950403,55744,5,0
1.341390477454417,55743,6,0
1.3545128630093537,55742,7,0
1.425664192683603,55741,8,0
1.4436094428581716,55740,9,0
1.4488124224657293,55739,10,0
1.5203177584908532,55738,11,0
1.5488253507625827,55737,12,0
1.6233478952256721,55736,13,0
1.6408457503960536,55735,14,0
1.6698872687273132,55734,15,0
1.681732436531323,55733,16,0
1.6975267203809092,55732,17,0
1.7050441365495326,55731,18,0
1.7132049755961531,55730,19,0
1.7797308389690345,55729,20,0
1.7941687576648468,55728,21,0
1.8045852474608854,55727,22,0
1.8123043194240192,55726,23,0
1.8140473918997215,55725,24,0
1.8228849400865816,55724,25,0
1.8271148081378499,55723,26,0
1.8343115575546114,55722,27,0
1.8378645990423956,55721,28,0
1.8416726043772487,55720,29,0
1.8417410630844955,55719,30,0
1.8502208774716378,55718,31,0
1.8507746156160485,55717,32,0
1.8526893040656451,55716,33,0
1.855344840093867,55715,34,0
1.8662697939589366,55714,35,0
1.871760560191897,55713,36,0
1.8762340783967082,55712,37,0
1.881250381850472,55711,38,0
1.8854461102092386,55710,39,0
1.8918330500232943,55709,40,0
1.8945260821446197,55708,41,0
1.8985735280933629,55707,42,0
1.9047815302232867,55706,43,0
1.9105535397982945,55705,44,0
1.9125998659865928,55704,45,0
1.9173689736396808,55703,46,0
1.9185174480464147,55702,47,0
1.9194400988674027,55701,48,0
1.9223394411238788,55700,49,0
1.9294124922980056,55699,50,0
1.9378843143144235,55698,51,0
1.938068904901297,55697,52,0
1.942924166037996,55696,53,0
1.9464927515126231,55695,54,0
1.9470947158030008,55694,55,0
1.9505796113269884,55693,56,0
1.9507719617137822,55692,57,0
1.9528750129809422,55691,58,0
1.9573152268746865,55690,59,0
1.9588797491699617,55689,60,0
1.9600691426347636,55688,61,0
1.9607215399882048,55687,62,0
1.9660782840610682,55687,61,1
1.9670530708655352,55686,62,1
1.9720491514291878,55685,63,1
1.9730967062061122,55684,64,1
1.974956350180301,55683,65,1
1.9753382441759264,55682,66,1
1.9817492833228434,55681,67,1
1.9833719575960378,55680,68,1
1.9834223598412424,55679,69,1
1.984586294766524,55678,70,1
1.9876986155816012,55677,71,1
1.988054858814105,55676,72,1
1.9935741341786473,55675,73,1
1.9944363659131903,55674,74,1
1.9968453964790938,55673,75,1
1.9974510827955259,55672,76,1
2.0012687374235822,55671,77,1
2.0015849923687434,55670,78,1
2.0022943439309184,55669,79,1
2.0026682736077825,55668,80,1
2.0045716953346773,55667,81,1
2.0057120701282254,55666,82,1
2.00579606293507,55665,83,1
2.0062062178178692,55664,84,1
2.0067669831463406,55663,85,1
