t,S,I,R
0.0,55748,1,0
1.0372771021555316,55747,2,0
1.5799922640815218,55746,3,0
1.7011609164426558,55745,4,0
1.7019198472468602,55745,3,1
1.831745727456958,55744,4,1
1.8753962609639134,55743,5,1
1.922476719982238,55742,6,1
1.9295268417564588,55742,5,2
1.9504856675421478,55741,6,2
1.987075844952865,55740,7,2
1.9906295956445597,55739,8,2
2.0010002696703757,55738,9,2
2.0265001432360896,55737,10,2
2.037185259329056,55736,11,2
2.0470649958542753,55735,12,2
2.053531035138951,55735,11,3
2.053702641791704,55734,12,3
2.0594755628836845,55733,13,3
2.0660777554517074,55732,14,3
2.0668938322293204,55731,15,3
2.0750905217499755,55730,16,3
2.079002259137802,55729,17,3
2.0873186508501265,55728,18,3
2.0960185057470895,55727,19,3
2.1027971668495415,55726,20,3
2.1072925657384682,55725,21,3
2.1084643850415263,55724,22,3
2.1091008535286364,55723,23,3
2.1097617718384543,55722,24,3
2.116361527611854,55721,25,3
2.1191580334932683,55720,26,3
2.120534924044736,55719,27,3
2.1235492689318107,55718,28,3
2.1262252231876726,55717,29,3
2.1274090806979116,55717,28,4
2.1282992131193055,55716,29,4
2.1291816772242522,55715,30,4
2.1305335551726947,55714,31,4
2.1327150686940928,55713,32,4
2.1344766585594988,55712,33,4
2.1472165839113644,55711,34,4
2.1487190248843713,55710,35,4
2.1490971888059502,55709,36,4
2.1543076355693045,55708,37,4
2.157004192459497,55707,38,4
2.1584219441682224,55706,39,4
2.1604309985066688,55705,40,4
2.1610152008026233,55704,41,4
2.1624317326677795,55703,42,4
2.16637606322644,55702,43,4
2.167948154316124,55701,44,4
2.1691612431062297,55700,45,4
2.1700031240335322,55700,44,5
2.1700973229757654,55699,45,5
2.170489152915109,55698,46,5
2.171934614571879,55697,47,5
2.1723234546794514,55696,48,5
2.1725916818671487,55695,49,5
2.1727207639173303,55694,50,5
2.176535676509764,55693,51,5
2.177946195189333,55692,52,5
2.181637076351345,55691,53,5
2.181958494110069,55690,54,5
2.1854085577539153,55689,55,5
2.186587808492303,55688,56,5
2.186662597482727,55687,57,5
2.1877713442532025,55687,56,6
2.18817143388597,55687,55,7
2.1882333174041535,55686,56,7
2.1884583011164978,55685,57,7
2.192021518607618,55684,58,7
2.193936559076866,55683,59,7
2.1941295384483306,55682,60,7
2.1942711979407528,55681,61,7
2.194837429942888,55681,60,8
2.1948923349713803,55680,61,8
2.1962460234925074,55679,62,8
2.1964258496540374,55678,63,8
2.198265778110186,55677,64,8
2.198267739830617,55676,65,8
2.199316205762649,55675,66,8
2.2013967541360326,55674,67,8
2.2024633650418797,55673,68,8
2.2029192914745437,55672,69,8
2.203283476244143,55671,70,8
2.203443518232288,55670,71,8
2.205760805975748,55669,72,8
2.2057957149589114,55668,73,8
2.2072070269207287,55667,74,8
2.2073488570088458,55666,75,8
2.209419533605857,55665,76,8
2.2108779330185024,55664,77,8
2.2139603632232876,55663,78,8
2.2143246177578852,55662,79,8
2.215418731938588,55661,80,8
2.2163611717934137,55660,81,8
2.216955082480996,55659,82,8
2.217224052196589,55658,83,8
2.2174461691412772,55657,84,8
2.217595101067039,55656,85,8
2.218740494769668,55655,86,8
2.2196103905053226,55654,87,8
2.2198298847139513,55653,88,8
2.2210139447411055,55652,89,8
2.2218963905677023,55651,90,8
2.223453749322601,55650,91,8
2.224648277161706,55649,92,8
2.2249365589462395,55649,91,9
2.2253875506097534,55648,92,9
2.225801718602881,55647,93,9
2.2265860711781618,55646,94,9
2.227045216824111,55645,95,9
2.2272922135702444,55644,96,9
2.2273664521328413,55643,97,9
2.22784624617023,55642,98,9
