t,S,I
20.36150496241612,49661,514
20.371043813529006,49660,515
20.40104921951922,49659,516
20.405318669016044,49658,517
20.409280072422696,49657,518
20.41123112914109,49656,519
20.41385772137398,49655,520
20.42150983604372,49654,521
20.425797421284358,49655,520
20.426360930033056,49654,521
20.43008329544262,49653,522
20.434692668291657,49652,523
20.43942706432175,49651,524
20.491154207043667,49650,525
20.493815294991965,49649,526
20.502475639770037,49648,527
20.51197139586394,49647,528
20.51281112886652,49646,529
20.51550770583093,49645,530
20.519085107042805,49644,531
20.519823746819828,49643,532
20.521920677413128,49642,533
20.553377209611902,49641,534
20.55648310611048,49640,535
20.55977381012574,49639,536
20.561865264475333,49640,535
20.56246763781362,49639,536
20.57435142888537,49638,537
20.580842848979426,49637,538
20.5821141497729,49636,539
20.599461361713463,49635,540
20.60531657770571,49634,541
20.63248219385696,49633,542
20.638313563895526,49632,543
20.65564518488048,49631,544
20.65688266129802,49630,545
20.656958086664226,49629,546
20.671041826092754,49628,547
20.678020732870745,49629,546
20.68100895547359,49628,547
20.682427598853156,49627,548
20.683650352014276,49626,549
20.686227377938458,49625,550
20.68752438056634,49624,551
20.69352792673045,49623,552
20.70332842295172,49622,553
20.710060204232335,49621,554
20.716325565187756,49620,555
20.719347154402776,49619,556
20.72422082708147,49618,557
20.72860367832831,49617,558
20.730030983991753,49616,559
20.739109399989815,49615,560
20.73944281360845,49616,559
20.74140659015036,49615,560
20.74517844126411,49614,561
20.746869209665455,49613,562
20.748117373601197,49612,563
20.75030812434437,49611,564
20.753504906149455,49610,565
20.75457483934326,49609,566
20.76170682319156,49608,567
20.763526074637106,49607,568
20.76353366047778,49606,569
20.763742561765657,49605,570
20.768973546910978,49604,571
20.77225516875498,49603,572
20.78428505946646,49602,573
20.786978608765178,49601,574
20.788879929124253,49600,575
20.79108635747934,49599,576
20.79649305768427,49598,577
20.79848558931637,49597,578
20.806466355358605,49596,579
20.807014217529563,49595,580
20.812266173472786,49594,581
20.81232963901119,49593,582
20.81878551521379,49592,583
20.821785260410227,49591,584
20.822002059173816,49590,585
20.823911947059283,49589,586
20.830721379510834,49588,587
20.831213972855423,49587,588
20.831580287881387,49586,589
20.83514920015503,49585,590
20.83892894942141,49584,591
20.84358495150361,49583,592
20.843613750633825,49582,593
20.848004260008835,49581,594
20.84939760484182,49580,595
20.850167864629714,49579,596
20.850801254441013,49578,597
20.850919461047823,49577,598
20.855467329617557,49576,599
20.86054238439398,49575,600
20.863453857670724,49574,601
20.864962579700588,49573,602
20.866634579192226,49572,603
20.869401373984203,49571,604
20.872250423141825,49570,605
20.87291998999143,49569,606
20.876135083467073,49568,607
20.877259443782926,49567,608
20.879563091734287,49566,609
20.88289047003903,49565,610
20.883311139237353,49564,611
20.883765152666783,49563,612
20.884199939291005,49562,613
20.886899539864107,49561,614
20.888834556228627,49560,615
20.8906451891438,49559,616
20.89666230869242,49558,617
20.898093988207062,49557,618
20.900148234773432,49556,619
20.903565827556132,49555,620
20.903795031672114,49554,621
20.9039316449541,49553,622
20.904354945200833,49552,623
20.908541977264637,49551,624
20.908675300626893,49550,625
20.908758003355064,49549,626
20.909660147025697,49548,627
20.909875136353314,49547,628
20.91040036334274,49546,629
20.91531199761843,49545,630
20.916205453262705,49544,631
20.91690318474364,49543,632
20.916970732162504,49542,633
20.91768091332258,49541,634
20.920411662930885,49540,635
20.923625119382724,49539,636
20.926622782051712,49538,637
20.929109177803124,49537,638
20.930861204150897,49536,639
20.934740305328422,49535,640
20.939532376543458,49534,641
20.94384942214097,49533,642
20.94409574025982,49532,643
20.947239667503098,49531,644
20.948962912092327,49530,645
20.95026735065069,49529,646
20.950744739691707,49528,647
20.951095297991944,49527,648
20.955525112688047,49526,649
20.95961174752397,49525,650
20.960030779942674,49524,651
20.960067192617338,49523,652
20.9663467565444,49522,653
20.970469818673752,49521,654
20.972147600789402,49520,655
20.97325055467426,49519,656
20.974751762214023,49518,657
20.97872894190057,49517,658
20.979487475241385,49516,659
20.981397952974397,49515,660
20.98442977680515,49514,661
20.98506915645538,49513,662
20.990458097261204,49512,663
20.99289412778666,49511,664
20.997761391361447,49510,665
20.999775621814077,49509,666
21.001181863094867,49508,667
21.002234146222463,49507,668
21.002866775399642,49506,669
21.00491600508312,49505,670
21.00537727817009,49504,671
21.005753925225562,49503,672
21.00575507771397,49502,673
21.006560814131486,49501,674
21.010128991391856,49500,675
21.010618858351105,49499,676
21.012188472026345,49498,677
21.01347669187901,49497,678
21.01955013258633,49496,679
21.020330762015195,49495,680
21.02079288606134,49494,681
21.021334252900505,49493,682
21.024219041029646,49492,683
21.02571323685995,49491,684
21.02600908084458,49490,685
21.030688791550467,49489,686
21.031359424351912,49488,687
21.03266527604431,49487,688
21.03348846071515,49486,689
21.041750273558698,49485,690
21.04600776892831,49484,691
21.04717438879913,49483,692
21.04766298031866,49482,693
21.049062877335693,49481,694
21.050613992883047,49480,695
21.06392822425265,49479,696
21.06431454744495,49478,697
21.067260036160608,49477,698
21.06808220695778,49476,699
21.072238208530802,49475,700
21.07401630331609,49474,701
21.074779216548205,49473,702
21.075764981158226,49472,703
